caseid,totalnewsbinary_dv_SM_ref,totalnewscount_dv_SM_ref,log_news_dv_SM_ref,Average_domain_NewsG_Score_dv_SM_ref,Count_Reliable_NewsG_Score_dv_SM_ref,Count_Unreliable_NewsG_Score_dv_SM_ref,Prop_Reliable_NewsG_Score_dv_SM_ref,Prop_Unreliable_NewsG_Score_dv_SM_ref
1152021645,1,4,1.3862943611198906,57.25,0.3010299956639812,0.3010299956639812,0.25,0.25
1152021715,1,3,1.0986122886681098,NaN,0,0,0,0
1152028367,1,12,2.4849066497880004,88.88888888888889,1,0,0.75,0
1152034743,1,419,6.037870919922137,90.64748201438849,2.621176281775035,0,0.9952267303102625,0
1152054343,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1152061843,1,130,4.867534450455582,78.5945945945946,1.845098040014257,0.7781512503836436,0.5307692307692308,0.038461538461538464
1152080103,1,74,4.30406509320417,75,0.47712125471966244,0.3010299956639812,0.02702702702702703,0.013513513513513514
1152098669,1,7,1.9459101490553132,90,0.6020599913279624,0,0.42857142857142855,0
1152099111,1,27,3.295836866004329,87.38888888888889,1.4313637641589874,0.3010299956639812,0.9629629629629629,0.037037037037037035
1152099139,1,10,2.302585092994046,87.5,0.8450980400142568,0,0.6,0
1152099277,1,8,2.0794415416798357,67.83333333333333,0.7781512503836436,0.3010299956639812,0.625,0.125
1152117993,1,47,3.8501476017100584,92.98913043478261,1.6720978579357175,0,0.9787234042553191,0
1152118107,1,1,0,NaN,0,0,0,0
1152118331,1,5,1.6094379124341003,81.25,0.47712125471966244,0,0.4,0
1152124995,1,157,5.056245805348308,90.27777777777777,1,0,0.05732484076433121,0
1152136431,1,55,4.007333185232471,89.64285714285714,1.6334684555795864,0,0.7636363636363637,0
1152181317,1,3,1.0986122886681098,90.83333333333333,0.6020599913279624,0,1,0
1152181961,1,22,3.091042453358316,90,1.3617278360175928,0,1,0
1152207937,1,196,5.278114659230517,88.88,1.3979400086720377,0.3010299956639812,0.12244897959183673,0.00510204081632653
1152208083,1,4,1.3862943611198906,89.375,0.6989700043360189,0,1,0
1152259755,1,27,3.295836866004329,100,0.3010299956639812,0,0.037037037037037035,0
1152272179,1,2,0.6931471805599453,93.75,0.47712125471966244,0,1,0
1152284449,1,8,2.0794415416798357,NaN,0,0,0,0
1152284661,1,2,0.6931471805599453,NaN,0,0,0,0
1152906121,1,2,0.6931471805599453,90,0.3010299956639812,0,0.5,0
1153676387,1,23,3.1354942159291497,90.73076923076923,1.146128035678238,0,0.5652173913043478,0
