user_id,compliance_check,timestamp
vTDWfNGh4ypgsZ,0,1593313452638
vTGxy2Nh5jbFZZ,0,1591354838063
vTGxy2Nh5jbFZZ,0,1593121934236
vTHPBGJhKH6dYZ,1,1591371898553
vTHPBGJhKH6dYZ,1,1593140024598
vTHmGvrhgC71cZ,0,1591386834246
vTHmGvrhgC71cZ,0,1593183998946
vTHtPhfhcDKTmZ,1,1591357727049
vTHtPhfhcDKTmZ,1,1593223161650
vTKMtNmhJrjbrZ,1,1591336142735
vTKp3LKhm0NgNZ,1,1591365047753
vTKp3LKhm0NgNZ,1,1593208099157
vTKsfngh0lBfPZ,0,1591379873733
vTLLMx3hT9ZKcZ,0,1591382854538
vTLLMx3hT9ZKcZ,0,1593201335140
vTLbWcHh1kcq9Z,1,1591753500942
vTMfBwvhHFPgfZ,0,1591401445376
vTMfBwvhHFPgfZ,0,1593143593036
vTN6QP2hrMyJLZ,1,1591321688776
vTN6QP2hrMyJLZ,1,1593235104390
vTQvFsphFgSfkZ,0,1591795711768
vTRCTKmhHbwtWZ,0,1591401342620
vTRCTKmhHbwtWZ,0,1593251725562
vTRRBwChnmyfgZ,1,1591058758525
vTRRBwChnmyfgZ,1,1593129615859
vTRl1fqhXL9sCZ,1,1591360891032
vTRl1fqhXL9sCZ,1,1593178480933
vTSHv4ZhF9MxvZ,1,1591331663897
vTSHv4ZhF9MxvZ,1,1591331714673
vTSHv4ZhF9MxvZ,1,1593142378275
vTSTjXyhnVx87Z,1,1591275142116
vTSTjXyhnVx87Z,1,1593173740172
vTVYHT3hNrR2cZ,0,1591468117845
vTVYHT3hNrR2cZ,1,1591468619467
vTVYHT3hNrR2cZ,1,1593546669023
vTWCjT6h29MGdZ,0,1591446825124
vTWCjT6h29MGdZ,0,1593137612262
vTWWDKKhB2Z1jZ,1,1591402812623
vTWWDKKhB2Z1jZ,1,1593216721297
vTWjtj3hr2SpTZ,0,1591413584783
vTWjtj3hr2SpTZ,0,1593184427346
vTXJJSnhXjjH8Z,1,1591058013661
vTXJJSnhXjjH8Z,1,1593172714191
vTXf5LxhFl9M6Z,0,1591739215657
vTYCFg1hxLWyKZ,0,1591404357825
vTYCFg1hxLWyKZ,0,1593132836537
vTYpkJ5hJxN4bZ,0,1591206939690
vTYpkJ5hJxN4bZ,0,1593154541052
vTZgqsfh3klzfZ,1,1591366980560
vTZgqsfh3klzfZ,1,1593122350919
vTbzLCRh7HYrRZ,1,1591063044073
vTbzLCRh7HYrRZ,1,1593105908473
vTcVtLbhJV9YLZ,0,1591353156363
vTcVtLbhJV9YLZ,1,1591656431328
vTcVtLbhJV9YLZ,1,1593132975424
vTcgNK7hwWR7hZ,1,1591441337284
vTcgNK7hwWR7hZ,0,1593164722935
vTdYPfrhY2NxWZ,1,1591451893065
vTdYPfrhY2NxWZ,1,1593182500804
vTfb30VhfHpP6Z,1,1591320559968
vTfb30VhfHpP6Z,1,1593199258080
vTgCyYKhffYPQZ,1,1591401972969
vTgCyYKhffYPQZ,1,1593149484173
vTgZcHThvb4W6Z,0,1592615684221
vThS82yhT9QydZ,1,1591560739587
vThlfYXhXS7ZfZ,1,1591536120047
vThlfYXhXS7ZfZ,1,1593344682006
vTj8x6xhrrMMGZ,1,1590714953003
vTj8x6xhrrMMGZ,1,1593121111015
vTksQsYhGMKqBZ,1,1591455762258
vTksQsYhGMKqBZ,0,1593496014763
vTkwS2vhmtn2cZ,0,1590721357626
vTkxVcLhQHjr0Z,1,1591352000626
vTkxVcLhQHjr0Z,0,1593269683367
vTlqY7YhppNFSZ,1,1591385617929
vTlqY7YhppNFSZ,0,1593171084915
vTlqY7YhppNFSZ,0,1593171135059
vTmQ3LHhxP4k9Z,1,1591367180438
vTmQ3LHhxP4k9Z,1,1593125138833
vTncdFYh37clLZ,0,1591368361130
vTnjw43hntB7HZ,1,1591459754931
vTnjw43hntB7HZ,1,1593179197797
vTp1PtQhtRYFrZ,1,1592618826412
vTp83CFhxCLDBZ,1,1591376659016
vTp9z1qhV10rkZ,0,1592101517337
vTpNWdRhbNszYZ,0,1591314787928
vTpNWdRhbNszYZ,0,1593122123362
vTq46zch5gBRqZ,1,1591366137596
vTq46zch5gBRqZ,1,1593217880969
vTqmvJ9hQ8T7nZ,0,1591375865769
vTqmvJ9hQ8T7nZ,0,1593189012719
vTsCFCjhcXB1NZ,1,1590754894668
vTsCFCjhcXB1NZ,1,1593351574999
vTsKb3xh922CFZ,0,1591397151683
vTsQfmxhmW8Q1Z,1,1591752149209
vTtVNFphdjzrmZ,0,1591215731775
vTtVNFphdjzrmZ,0,1593136157385
vTtZg23hhvxjgZ,1,1591355116121
vTtZg23hhvxjgZ,1,1593360063140
vTv9TLwh8nkyqZ,0,1591404514385
vTv9TLwh8nkyqZ,0,1591404528292
vTv9TLwh8nkyqZ,0,1593135047167
vTvCJn4h5lvRKZ,0,1592369616976
vTvKj4zhHtVkkZ,0,1591320693628
vTvKj4zhHtVkkZ,0,1593170978791
vTvMtHMhjVCzxZ,0,1591652662243
vTvMtHMhjVCzxZ,0,1593295462659
vTvSvMhhnCnhzZ,0,1591458175342
vTvSvMhhnCnhzZ,1,1591458233022
vTw5ZJchwc3cjZ,0,1591489708205
vTw5ZJchwc3cjZ,0,1591489776091
vTw5ZJchwc3cjZ,0,1593139681594
vTwhrtwhcq2F9Z,1,1591203215430
vTwhrtwhcq2F9Z,1,1593223227786
vTx4lYPhmdqQ9Z,0,1591320858259
vTxWcvvhhnCQmZ,0,1591353487042
vTxWcvvhhnCQmZ,0,1593164351160
vTxcgKGhw5kscZ,0,1591204309650
vTxcgKGhw5kscZ,0,1591204349147
vTxcgKGhw5kscZ,0,1593121336840
vTy5g9xh2FrsjZ,1,1591315520203
vTy5g9xh2FrsjZ,1,1593249976254
vTylLhfhW1KJqZ,1,1591813313976
vTyw8ZKhkZprMZ,1,1591323530761
vTyw8ZKhkZprMZ,1,1593195523004
vTzRsMbhfcRvvZ,0,1591356893559
vTzRsMbhfcRvvZ,0,1593168992241
vTzwdRLhFtggFZ,0,1591355757853
vTzwdRLhFtggFZ,0,1593143575832
vV02VR9jKs7jP0,0,1591315241150
vV02VR9jKs7jP0,0,1591315308946
vV02VR9jKs7jP0,0,1593176388705
vV0LvsVjxjGXR0,0,1591358046638
vV0LvsVjxjGXR0,0,1591358080522
vV0LvsVjxjGXR0,0,1593145550681
vV0kgsJjY45XM0,0,1590718995427
vV0kgsJjY45XM0,0,1593203199969
vV0kgsJjY45XM0,0,1593203812589
vV0kgsJjY45XM0,0,1593203992535
vV29mKsj46gwH0,0,1591391189762
vV29mKsj46gwH0,0,1593192496033
vV2ljCDj1WBg20,0,1591450604994
vV2ljCDj1WBg20,0,1593169485353
vV2ss85j7tFhH0,1,1591200766575
vV2ss85j7tFhH0,1,1593178995293
vV3Tq5kj9rDbq0,0,1591710279179
vV3Tq5kj9rDbq0,0,1593124579431
vV442CGjFKh670,0,1591806650319
vV47dDXjQHG4s0,1,1591535907436
vV47dDXjQHG4s0,1,1593131841233
vV4NLlhjQ1P2L0,1,1591308429965
vV5GqpdjnrQxX0,1,1591669610271
vV5Lv2KjPkkJv0,1,1591793869557
vV6LQlPjPGS6w0,1,1590711918672
vV73xmCjkZKT00,0,1591380411863
vV7K15Ljmzfhq0,0,1591843856786
vV7X5M4jBDq1Q0,1,1591448652347
vV7X5M4jBDq1Q0,1,1591448655286
vV860S4jL1wRS0,0,1591448993674
vV860S4jL1wRS0,0,1593173239705
vV8nCXVjYgjCV0,1,1591357742630
vV9B64wjgJlJc0,1,1591317709122
vV9wZRrjZHgKl0,1,1591638256562
vV9wZRrjZHgKl0,1,1593436989604
vVBGMgjj4fQfb0,0,1591340402842
vVBGMgjj4fQfb0,0,1593208997274
vVD9hqBjf3WJT0,1,1591317912200
vVFLq3xj64gmn0,0,1591092033198
vVFLq3xj64gmn0,0,1593170788277
vVG84X1jcLCDL0,1,1591332391435
vVG84X1jcLCDL0,1,1593124133948
vVGv6f5jtsV6Y0,1,1591203162613
vVGv6f5jtsV6Y0,1,1593170918640
vVHBprvjW1P2n0,0,1591320566788
vVHBprvjW1P2n0,0,1593272597336
vVHGqDyjH0jW00,0,1591376143481
vVHGqDyjH0jW00,0,1593274377968
vVJXV9pj7lgv90,0,1591590489688
vVJXV9pj7lgv90,0,1593137407932
vVLBlFwjBNp1r0,1,1591305590627
vVLBlFwjBNp1r0,1,1593116326587
vVLwY5cjBpdbb0,0,1591713687631
vVLzl2bjXdPyw0,1,1590741592038
vVLzl2bjXdPyw0,1,1593215700352
vVM0PD1jWLxRC0,1,1591477998439
vVM0PD1jWLxRC0,1,1593123757983
vVMr62VjNnyq70,0,1591752808277
vVNBqM8jKR7FR0,0,1591314553007
vVNBqM8jKR7FR0,0,1593135254696
vVNSWHPjSd1bL0,0,1591377017188
vVNfDG5jHjLRb0,0,1591322870528
vVNjLd1jQS94H0,0,1591356570392
vVNjLd1jQS94H0,0,1593455747675
vVP5HxmjyshVf0,1,1591732581177
vVP5YsRjD0h9n0,1,1592093471691
vVPgdMqjtZQWs0,0,1591363715066
vVPgdMqjtZQWs0,0,1593214288841
vVQQCYljfQ1b20,0,1591644309855
vVQQCYljfQ1b20,0,1593136284516
vVQz0bKjld9cF0,0,1591358229805
vVQz0bKjld9cF0,0,1593126718792
vVSdtTljJVFGv0,0,1591314813747
vVSdtTljJVFGv0,0,1593123563318
vVTTffHjHKkzZ0,0,1590724612766
vVTkyF2jMxt1t0,1,1591373934915
vVTkyF2jMxt1t0,1,1593192235122
vVTmwwLj4rwqm0,0,1591359843818
vVTv18ljGt3KN0,0,1591202862489
vVTv18ljGt3KN0,0,1593231918645
vVX79kRjYS0rS0,0,1591374417986
vVX79kRjYS0rS0,0,1593222072266
vVYchLHjXWFVW0,0,1591320315986
vVYchLHjXWFVW0,0,1593133727755
vVZ5R4zjC2LZH0,0,1591465596730
vVZ5R4zjC2LZH0,0,1593187475114
vVZThYyjD8v6J0,0,1591571896426
vVZThYyjD8v6J0,1,1591571927074
vVZThYyjD8v6J0,1,1593217658362
vVbDGgCjrBnl50,0,1593445460152
vVbflt9jR56Lp0,1,1591450162876
vVbnLGpjLP6Qd0,1,1591381627209
vVbnLGpjLP6Qd0,1,1593124336408
vVc6946jBhzDN0,1,1591327510707
vVc6946jBhzDN0,0,1593126930334
vVcFPB3jhTw3R0,1,1591334740349
vVcFPB3jhTw3R0,0,1593122072514
vVdQZHpjLf0ZW0,0,1591376202705
vVdQZHpjLf0ZW0,0,1593175421163
vVdp4MfjtHmC30,1,1591282649565
vVdp4MfjtHmC30,1,1593478259811
vVfJFLQjjc7sP0,0,1591370656515
vVfJFLQjjc7sP0,0,1593122269471
vVfX4GzjNx7B40,0,1591827705820
vVfbcGnjDhg250,1,1591355533762
vVfbcGnjDhg250,1,1593129981649
vVgyjGFjVqZsW0,1,1591306662681
vVgyjGFjVqZsW0,1,1593123322996
vVhBMLQjLGKgM0,1,1591471071097
vVhBMLQjLGKgM0,1,1593616723837
vVhF2Xhj5Y7pQ0,1,1591359444550
vVhF2Xhj5Y7pQ0,1,1593171117090
vVhKzksjC9WMc0,0,1591461543033
vVhKzksjC9WMc0,0,1593121440777
vVhdXJ1jYbS7B0,0,1591325581806
vVhdXJ1jYbS7B0,0,1593123441201
vVhks80jqZQRr0,0,1591401161332
vVhks80jqZQRr0,1,1591615878507
vVj5XdmjFfv8l0,0,1591328357283
vVj5XdmjFfv8l0,0,1593211230833
vVjNvcKjlS9tz0,0,1591414459009
vVjxm8fj6MRb60,1,1591825739411
vVljVtxj99hd80,1,1591311256267
vVljVtxj99hd80,1,1593121560889
vVm9klzjqW1k30,0,1591347145514
vVm9klzjqW1k30,1,1593135030149
vVmmk0Tj9zHCS0,1,1591805269098
vVmw3GgjmRzTp0,0,1591371078915
vVmw3GgjmRzTp0,0,1593266878708
vVmzByJjhfWXY0,0,1591543097954
vVq9Tmwj4VHs30,1,1591315809053
vVq9Tmwj4VHs30,1,1591315843097
vVq9Tmwj4VHs30,1,1593125369758
vVsG2y6jjB2gz0,0,1591363780186
vVsG2y6jjB2gz0,0,1593123441553
vVsG2y6jjB2gz0,0,1593125050685
vVsG2y6jjB2gz0,0,1593125068047
vVsMnQQjJ14C00,0,1591208771731
vVsMnQQjJ14C00,0,1593143792655
vVsMnQQjJ14C00,0,1593143827288
vVslNM7j6dpm20,0,1591371609789
vVslNM7j6dpm20,0,1593186827468
vVswyNgj9mvrP0,0,1591231393679
vVswyNgj9mvrP0,0,1593481018171
vVt382qjygMC40,1,1592517000338
vVtVKLhj0jZgj0,0,1591378747486
vVtVKLhj0jZgj0,1,1591379690692
vVtVKLhj0jZgj0,1,1593196903541
vVv97SQjBdZDX0,1,1591213052912
vVv97SQjBdZDX0,1,1593122675285
vVvGPMFjktmcs0,0,1591385029136
vVvGPMFjktmcs0,0,1591450706103
vVvZCVqjncjF30,1,1591316906975
vVvZCVqjncjF30,1,1593191625279
vVwSVYHjdxcJD0,1,1592336334702
vVwY7Lcjv5Mxh0,0,1591244491458
vVwY7Lcjv5Mxh0,1,1591244560651
vVypqFKjkcl090,1,1591213761264
vVypqFKjkcl090,1,1593145856245
vW0cRvJk6Tnyy1,0,1591900969250
vW0ftPHk9MZXM1,1,1591373019677
vW3y4X1kXm5NB1,1,1591381043434
vW4CQVMkpbg6M1,1,1591940585892
vW4nD6bk3Hcch1,0,1591319056943
vW56JZ8kTMLNq1,0,1592173474967
vW56JZ8kTMLNq1,0,1592173527941
vW5Xmxwkwl4Lw1,1,1591378974858
vW5Xmxwkwl4Lw1,1,1593449783309
vW6zMskk5WVWG1,0,1591305594481
vW6zMskk5WVWG1,0,1593211406285
vW7J92skTC2Xs1,1,1591989795622
vW84Z2JkLJjmx1,1,1591893403379
vW8K85lk9Nxb61,1,1590726419652
vW8K85lk9Nxb61,1,1593148718716
vW8R4Wbk76xWt1,1,1591370805505
vW8R4Wbk76xWt1,1,1593130025033
vW8ndGtkFx6k71,0,1591391334150
vW8ndGtkFx6k71,0,1593101502059
vW942Ydkd7Rxf1,0,1591331867893
vW942Ydkd7Rxf1,0,1593136124263
vW98hHnkbb3l51,0,1591357516497
vW98hHnkbb3l51,0,1593170412139
vWB5LV4kNf46T1,1,1591372199387
vWB5LV4kNf46T1,0,1593133826718
vWB9MrVkxSQH31,1,1591250095238
vWB9MrVkxSQH31,1,1593219453774
vWBQ0PdkT2hhZ1,0,1591381552740
vWBQ0PdkT2hhZ1,0,1593134315690
vWCyk7gkppQVC1,1,1591895962594
vWDxV2TkMdT8R1,0,1591117491848
vWDxV2TkMdT8R1,0,1593210883810
vWF4NQ6k9zBhG1,1,1591686673761
vWF4NQ6k9zBhG1,1,1593154572792
vWFlhhCksz6NY1,1,1591332303104
vWFlhhCksz6NY1,1,1593148838875
vWG67VXkNS5V11,1,1591711858009
vWG67VXkNS5V11,1,1593446876644
vWGVgsNkHQPw61,1,1591587621385
vWHQ0s6kdcDks1,0,1591191123504
vWHQ0s6kdcDks1,0,1593171588851
vWHmCVxkPztqN1,0,1591382272234
vWHmCVxkPztqN1,0,1593183800719
vWHsRPVksNz3n1,0,1591306033492
vWJq7S0kljLYk1,0,1591322511963
vWJq7S0kljLYk1,0,1593285779674
vWK452Jkry3q41,1,1591353567059
vWK452Jkry3q41,1,1593129512007
vWKb5WzkBN79t1,0,1591370164675
vWKb5WzkBN79t1,0,1591370211880
vWKb5WzkBN79t1,0,1591370270052
vWKb5WzkBN79t1,0,1591400630873
vWKtSgNk9Hv181,1,1591067849541
vWKwWrckQ5kjz1,1,1591355393081
vWKwWrckQ5kjz1,1,1593123203569
vWL5xcHkhSLky1,0,1591390473090
vWLBfDskTWZDg1,1,1590767589845
vWLBfDskTWZDg1,1,1593208064744
vWLMYZPkPBYrb1,0,1590715885289
vWLMYZPkPBYrb1,0,1593128581463
vWLhJllkLd0LY1,0,1591206778253
vWLhJllkLd0LY1,0,1593278176107
vWLmg22kWp63s1,0,1592081487702
vWM5hqBkmyfcw1,0,1591399035810
vWM5hqBkmyfcw1,0,1593133413185
vWMd628kYxGmQ1,0,1591357516072
vWMd628kYxGmQ1,0,1593174090232
vWMmdPCk192VP1,0,1591217503212
vWMmdPCk192VP1,0,1593197783292
vWMrDmPkWr75f1,0,1591548990363
vWMrDmPkWr75f1,0,1593274302745
vWNgDd5ktDDML1,0,1591748707185
vWNvmgdky98PY1,1,1592071929282
vWNzTrwkgQhWG1,1,1591479710859
vWNzTrwkgQhWG1,1,1593311473327
vWQ5MNQk77vFW1,1,1590757002252
vWQ6c2Fkt0kyq1,1,1592121413225
vWR18MKkL0dPp1,1,1591357386969
vWR18MKkL0dPp1,0,1593122143906
vWRTtJXkxK38q1,1,1591358347691
vWRTtJXkxK38q1,1,1593265796779
vWScYfmknr51g1,0,1591319628921
vWScYfmknr51g1,0,1593122103683
vWV22zVkMY84W1,1,1591398185352
vWV22zVkMY84W1,1,1591793582905
vWV22zVkMY84W1,1,1593263709455
vWVzQqtkdwg9B1,0,1591382809153
vWVzQqtkdwg9B1,0,1593125630809
vWWgSDbkzPqj31,0,1591369893434
vWWgSDbkzPqj31,0,1591384417218
vWWgSDbkzPqj31,0,1591384688848
vWWgSDbkzPqj31,0,1591385733251
vWWgSDbkzPqj31,0,1591385908965
vWWgSDbkzPqj31,0,1591385932135
vWWgSDbkzPqj31,0,1591386147726
vWWgSDbkzPqj31,0,1591386198177
vWWgSDbkzPqj31,0,1591387759035
vWWgSDbkzPqj31,1,1591387959287
vWWgSDbkzPqj31,0,1593127103602
vWXW8VskzMMb51,1,1591346438173
vWXW8VskzMMb51,0,1593129423249
vWXh7GdkvCWpm1,1,1591367110273
vWXh7GdkvCWpm1,1,1591367410036
vWYXynzkV7smx1,0,1591333093815
vWYXynzkV7smx1,0,1593126558678
vWYnLZ8k6rL7W1,1,1591333504566
vWYnLZ8k6rL7W1,1,1593129098899
vWYnLZ8k6rL7W1,1,1593129150674
vWZFBM6klZwlM1,0,1591635943090
vWZFBM6klZwlM1,0,1593621087564
vWbcVTkkHJFkr1,0,1591480614876
vWbcVTkkHJFkr1,0,1593210350712
vWcT415kgJHmp1,0,1591149432398
vWcT415kgJHmp1,0,1593204968462
vWcVRlSkd78Tj1,1,1590716971175
vWdBvx5kNRT281,0,1591309904603
vWdPg9Bk94ZWs1,0,1591482953185
vWdPg9Bk94ZWs1,0,1593457832689
vWf7YlPkNfWQM1,0,1591576037437
vWf7YlPkNfWQM1,0,1591576089198
vWf7YlPkNfWQM1,0,1591576104062
vWf7YlPkNfWQM1,0,1591576232459
vWf7YlPkNfWQM1,0,1591576283263
vWf7YlPkNfWQM1,0,1591608658109
vWf7YlPkNfWQM1,0,1592186226368
vWfPSSsk5dWVz1,1,1591383157213
vWfPSSsk5dWVz1,1,1593448688282
vWfPnn9k2TKgX1,0,1591638495253
vWfPnn9k2TKgX1,0,1593408938554
vWgSj9tk4CF501,0,1591385460658
vWgp0v3kPjvCl1,1,1591393003320
vWgp0v3kPjvCl1,1,1593364496582
vWjYllsk7CJJs1,0,1591372674710
vWjYllsk7CJJs1,0,1591372713466
vWjYllsk7CJJs1,0,1593287438225
vWk20QFkHq7FY1,1,1591375516593
vWk20QFkHq7FY1,1,1591375536790
vWk20QFkHq7FY1,1,1593455602791
vWk7xkhkfWtBc1,1,1591482814724
vWk7xkhkfWtBc1,1,1593207218809
vWlY9gqkDS6rz1,1,1591315947469
vWlY9gqkDS6rz1,1,1593127358373
vWlgMpRkxQzVH1,0,1591206134133
vWlgMpRkxQzVH1,0,1593128112209
vWm5mByk84k2T1,0,1591485087745
vWnx3JnkZMPSt1,0,1591633013460
vWnx3JnkZMPSt1,0,1593184875154
vWp40Zlkz2TW61,0,1591474861205
vWp40Zlkz2TW61,0,1591493611002
vWp40Zlkz2TW61,1,1591716608678
vWp7km4kfx3yR1,1,1591367585276
vWp7km4kfx3yR1,1,1593174677566
vWp98VQkTMhNH1,1,1591376428720
vWp98VQkTMhNH1,1,1593174719362
vWpCW21kh2L2n1,1,1591316674190
vWpCW21kh2L2n1,0,1593211611085
vWpgLxWkqwX8Y1,1,1591362654836
vWprLqKkwSm861,1,1592051011518
vWqL1cVkxmTD71,1,1591571795713
vWqL1cVkxmTD71,1,1593385799805
vWqbhXjkYpNsp1,1,1591360405122
vWqbhXjkYpNsp1,1,1593179793742
vWsknvPknM6gY1,0,1591370335880
vWsknvPknM6gY1,0,1593120713020
vWxMgHykxvmF51,0,1591331890391
vWxMgHykxvmF51,0,1593123156289
vWxS6rykgG6R91,0,1591214655598
vWxS6rykgG6R91,0,1593126195739
vWyLzZhkR0HDL1,0,1591453934403
vWyLzZhkR0HDL1,0,1593141824040
vWyLzZhkR0HDL1,0,1593169967909
vX0GW67l43XnX2,1,1591308285583
vX0GW67l43XnX2,1,1593137700324
vX0mYH1ln15qt2,1,1591309128865
vX1Cn54lW1PVG2,0,1591306620659
vX1Cn54lW1PVG2,0,1593191402284
vX1HCMhlh7yn12,1,1591333497939
vX1HCMhlh7yn12,1,1593122601447
vX2SMzhl9t9BL2,1,1591991458516
vX2TZkylDycC52,1,1591374075007
vX2TZkylDycC52,1,1593115264966
vX3bnLYlNSkth2,1,1591362561884
vX3bnLYlNSkth2,1,1593126293763
vX57H23l9ZjB42,1,1591362321191
vX57H23l9ZjB42,1,1593168541839
vX5QQMclq7WKW2,0,1591327472681
vX6DnHylvQqC82,0,1591243545017
vX6DnHylvQqC82,0,1593238618789
vX6HdkvlqkdjW2,0,1591368612156
vX6HdkvlqkdjW2,0,1593129359299
vX6p8vQlTzbmN2,1,1591204597112
vX9Q6WXlgtdCk2,0,1591377829925
vX9Q6WXlgtdCk2,0,1593197423734
vX9sPjwl2GXZT2,0,1591362334193
vX9sPjwl2GXZT2,0,1593133334829
vX9tcGTl0jtm62,0,1591371892888
vX9tcGTl0jtm62,0,1593462254308
vX9tcGTl0jtm62,0,1593462281304
vXCJ34HlK6N0Q2,1,1591485731765
vXCJ34HlK6N0Q2,1,1593295517141
vXCJ34HlK6N0Q2,1,1593295534250
vXCVHgKlmvL3g2,1,1590717698574
vXCVHgKlmvL3g2,0,1590717726674
vXCVHgKlmvL3g2,1,1590717742003
vXDHjw5ltzWwf2,1,1591381432152
vXDPGHjlhFhkN2,0,1591307928446
vXDPGHjlhFhkN2,0,1593124216842
vXDfqfSlSlLgJ2,0,1591404565762
vXDfqfSlSlLgJ2,0,1593137762948
vXHWd1YlydDGg2,0,1591236619041
vXHWd1YlydDGg2,0,1591236667703
vXHWd1YlydDGg2,0,1591236776657
vXHWd1YlydDGg2,1,1591236824401
vXHWd1YlydDGg2,1,1593136842420
vXJ7nqhlTyvHq2,0,1591407096669
vXJ7nqhlTyvHq2,0,1593221470377
vXJFTvCltwlwY2,1,1591381877012
vXJFTvCltwlwY2,1,1593273468390
vXKN8bDlm9wpX2,0,1591363511587
vXKN8bDlm9wpX2,1,1591381238306
vXLDlV2lkmP1K2,1,1591639480264
vXLDlV2lkmP1K2,1,1593127368374
vXLYyHhlV2trT2,1,1590923834544
vXMQ2pFl04CWp2,0,1591576634979
vXMQ2pFl04CWp2,1,1591576645649
vXMQ2pFl04CWp2,0,1593197457561
vXMQ2pFl04CWp2,0,1593197488156
vXMgB8nlgKtXv2,0,1591355041106
vXMvRGSlPFx832,1,1591465989873
vXMvRGSlPFx832,1,1593176173876
vXN7fMnln1L4c2,1,1591530557113
vXN7fMnln1L4c2,1,1593234513364
vXNDcm1lx539H2,0,1592615391302
vXNj080lZYmbV2,0,1591228727251
vXNj080lZYmbV2,0,1593185734061
vXNw5Hzl5228g2,0,1591401922963
vXNw5Hzl5228g2,0,1593188723957
vXP77hjl8NRvJ2,1,1591462642314
vXP77hjl8NRvJ2,1,1593180339546
vXPDTxzlPSSpP2,0,1591364399892
vXPDTxzlPSSpP2,0,1591364422744
vXPDTxzlPSSpP2,0,1593127009904
vXQDp7klDTRSD2,0,1590842193554
vXQDp7klDTRSD2,0,1590842235873
vXQDp7klDTRSD2,0,1590842273298
vXQDp7klDTRSD2,0,1590842335097
vXQfRcCl2jFCT2,0,1591575909197
vXQsRfXlm2C8n2,0,1591331021478
vXQsRfXlm2C8n2,0,1593136170397
vXR3hvblD1Q092,1,1591364095290
vXRK2g0lCzKmM2,1,1591382036138
vXStr2Ml69G8N2,1,1591340283146
vXStr2Ml69G8N2,1,1593123229721
vXSxbWKlQNP3k2,1,1591356254124
vXSxbWKlQNP3k2,1,1591356283648
vXSxbWKlQNP3k2,1,1593129280452
vXSxbWKlQNP3k2,1,1593129407370
vXT13RxlNv7x32,0,1591225407927
vXT13RxlNv7x32,0,1593115176485
vXT9qNGl00g332,1,1591375414451
vXT9qNGl00g332,1,1593137755322
vXTS1MWlx5fcj2,0,1591325516821
vXTbW0Jl5BMp92,1,1591341644638
vXTbW0Jl5BMp92,1,1593155781561
vXTlJB2lFSzZq2,1,1591359450045
vXTlJB2lFSzZq2,1,1593125477798
vXX4Bk4l1lvqk2,0,1591331015099
vXY1GdxlWzy3f2,1,1591061847102
vXY1GdxlWzy3f2,0,1593127460134
vXZXy5XlTFlTJ2,0,1591400580139
vXZXy5XlTFlTJ2,0,1593211339987
vXZlYhBlVxFJ52,0,1591224837541
vXZt1VslT7q5c2,1,1590733609508
vXbsHkqlr4R8g2,0,1591401971763
vXcV0YHlSXFVW2,1,1591465768252
vXcV0YHlSXFVW2,1,1593108303018
vXcXBV3lPL9wV2,0,1591348425119
vXcXBV3lPL9wV2,0,1593165241720
vXcxHD0l94grK2,1,1591459143044
vXcxHD0l94grK2,0,1593267144742
vXd7806lTfmqW2,1,1591368417714
vXd7806lTfmqW2,1,1593456427737
vXf75PTlqHR6q2,1,1591484828989
vXfNV3vl9DVjl2,1,1591340791710
vXfNV3vl9DVjl2,1,1593136663648
vXfSgW1lx7ysM2,0,1591317749762
vXfSgW1lx7ysM2,0,1593262081305
vXg4zssl2n5zz2,0,1591378562368
vXg4zssl2n5zz2,0,1591378630038
vXg4zssl2n5zz2,0,1593123363444
vXgnNPRl7RWSd2,0,1591423605206
vXgnNPRl7RWSd2,0,1591423630294
vXgnNPRl7RWSd2,0,1593123281914
vXhBC4HlLkl442,0,1593334383876
vXhJRgFlSxhpp2,0,1591580971435
vXhJRgFlSxhpp2,0,1593126145815
vXj93QWlJyCKY2,1,1591347892574
vXj93QWlJyCKY2,1,1593122672364
vXkwMJ4l86ZPc2,0,1591390228471
vXmBrnnlJhSVl2,1,1591470017482
vXmBrnnlJhSVl2,1,1593272379230
vXmdsFqlmT1jm2,1,1591369616756
vXmdsFqlmT1jm2,1,1593124775236
vXnLCrHlbCdl02,1,1591362852420
vXnby15lNP1RX2,0,1591546217408
vXnby15lNP1RX2,0,1593401187182
vXq9bvflCyg3R2,0,1591325850469
vXq9bvflCyg3R2,0,1593182424201
vXqs8RPlYTbyJ2,0,1591312908979
vXqs8RPlYTbyJ2,0,1593147678410
vXr0C1dlsnTvk2,0,1591366582170
vXr0C1dlsnTvk2,0,1593134319406
vXrQl50lQpQ1Q2,1,1591808872085
vXrQl50lQpQ1Q2,1,1591808933475
vXslGX1l1rJyG2,1,1591383772832
vXtdfnflwBC2P2,0,1591372238201
vXtfpzklShcy22,1,1592410038583
vXv1cjHlg75RG2,0,1591366710090
vXvGKL7l8Z3XL2,0,1591214300265
vXvGKL7l8Z3XL2,0,1593134958284
vXy5JHdlCtN9z2,1,1591387641670
vXy5JHdlCtN9z2,1,1593133095401
vXypvMzlNxXrB2,1,1591383952328
vXypvMzlNxXrB2,1,1593121945349
vXysnrPly1MK22,1,1591300658264
vXysnrPly1MK22,1,1593123264357
vXysnrPly1MK22,1,1593123287576
vXz4gzklZN5vw2,0,1591390324915
