caseid,totalnewsbinary,totalnewscount,totalnewsduration,log_news,totalvisits,log_total,total_news_score_duration,Average_domain_NewsG_Score_post,Count_Reliable_NewsG_Score_post,Count_Unreliable_NewsG_Score_post,Prop_Reliable_NewsG_Score_post,Prop_Unreliable_NewsG_Score_post,partisanship_news_diet_post,Prop_Reliable_NewsG_Score_post_dur,Prop_Unreliable_NewsG_Score_post_dur,Count_Unreliable_NewsG_Score_post_dur,Count_Reliable_NewsG_Score_post_dur,Average_domain_NewsG_Score_post_dur
1150929665,1,2,107,0.6931471805599453,375,5.926926025970411,107,81.25,0.47712125471966244,0,1,0,-0.273270297198875,1,0,0,107,82.35981308411215
1150929681,1,249,56370,5.517452896464707,5483,8.609407675404048,11605,92.57142857142857,1.6989700043360187,0,0.19678714859437751,0,0.16335035474907145,0.20587191768671279,0,0,11605,94.05605342524774
1150929685,1,40,2675,3.6888794541139363,2581,7.855932199718614,2630,89.9342105263158,1.591064607026499,0,0.95,0,-0.39350289590284654,0.983177570093458,0,0,2630,94.52946768060836
1150929689,1,302,11990,5.71042701737487,1281,7.155396301896734,3302,70.13736263736264,1.9242792860618816,0.9542425094393249,0.27483443708609273,0.026490066225165563,2.1790778512832327,0.23694745621351126,0.0384487072560467,461,2841,65.78725015142338
1150929731,1,18,949,2.8903717578961645,1191,7.0825485693553,170,85,0.6989700043360189,0,0.2222222222222222,0,0.440085650624732,0.1791359325605901,0,0,170,85.20588235294117
1150929733,1,237,9627,5.4680601411351315,2516,7.830425617820331,9594,93.38559322033899,2.374748346010104,0,0.9957805907172996,0,-0.430649212914988,0.9965721408538486,0,0,9594,94.53919116114238
1150929739,1,79,3690,4.3694478524670215,3349,8.116417072794205,3679,86.98717948717949,1.8976270912904414,0,0.9873417721518988,0,0.490462432635331,0.9970189701897019,0,0,3679,86.25917368850232
1150929745,1,51,301,3.9318256327243257,964,6.871091294610546,203,90.1219512195122,1.6232492903979006,0,0.803921568627451,0,0.33693059664632,0.6744186046511628,0,0,203,90.19704433497537
1150929763,1,57,2594,4.04305126783455,5438,8.601166625192416,1478,92.6875,1.6127838567197355,0,0.7017543859649122,0,NaN,0.5697764070932922,0,0,1478,94.47733423545331
1150929769,1,58,3637,4.060443010546419,450,6.1092475827643655,2162,100,0.9030899869919435,0,0.1206896551724138,0,-0.720045061591397,0.5944459719549079,0,0,2162,100
1150929775,1,104,4208,4.6443908991413725,814,6.70196036600254,4075,90.46116504854369,2.0170333392987803,0,0.9903846153846154,0,NaN,0.968393536121673,0,0,4075,90.1877300613497
1150929779,1,16,1230,2.772588722239781,1762,7.474204806496124,1213,90.33333333333333,1.2041199826559248,0,0.9375,0,-0.4153274852203323,0.9861788617886179,0,0,1213,89.91343775762572
1150929781,1,45,2737,3.8066624897703196,1566,7.356279876550748,2714,72.40697674418605,1.6020599913279623,0.6989700043360189,0.8666666666666667,0.08888888888888889,NaN,0.8622579466569237,0.12933869199853854,354,2360,67.2969786293294
1150929785,1,1677,40901,7.424761761823209,2440,7.799753318287247,0,NaN,0,0,0,0,NaN,0,0,0,0,NaN
1150929799,1,21,756,3.044522437723423,218,5.384495062789089,682,99.375,1.3222192947339193,0,0.9523809523809523,0,NaN,0.9021164021164021,0,0,682,98.88196480938416
1150929837,1,243,11765,5.493061443340548,1928,7.564238475170491,10708,90.03846153846153,2.3242824552976926,1.0791812460476249,0.8641975308641975,0.04526748971193416,-0.3421426705033911,0.8827029324266893,0.027454313642158945,323,10385,91.10244676877102
1150929839,0,0,0,-Inf,207,5.332718793265369,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151615859,1,196,5143,5.278114659230517,3341,8.114025442356757,190,91.77083333333333,1.3979400086720377,0,0.12244897959183673,0,NaN,0.036943418238382264,0,0,190,92.67105263157895
1151615863,1,1326,7753,7.189922170745808,20042,9.905585350618274,7234,89.37271280827366,3.09795107099415,0.7781512503836436,0.9441930618401206,0.003770739064856712,NaN,0.9262221075712628,0.006836063459306075,53,7181,91.55799004700027
1151615867,1,16,644,2.772588722239781,167,5.117993812416755,644,88.75,1.2304489213782739,0,1,0,-0.273270297198875,1,0,0,644,89.9223602484472
1151615873,1,339,7575,5.82600010738045,13120,9.48189306249808,1162,90.8254716981132,2.0293837776852097,0,0.31268436578171094,0,-0.73089597226032,0.1533993399339934,0,0,1162,90.2947504302926
1151615875,1,96,1687,4.564348191467836,715,6.5722825426940075,103,85.9,1.2041199826559248,0,0.15625,0,1.43247112423721,0.06105512744516894,0,0,103,89.20388349514563
1151615881,1,27,238,3.295836866004329,2975,7.99799931797973,57,88.33333333333333,1,0,0.3333333333333333,0,-0.6745796671235118,0.23949579831932774,0,0,57,88.33333333333333
1151615893,1,30,713,3.4011973816621555,645,6.4692503167957724,343,77.10526315789474,1.2787536009528289,0.3010299956639812,0.6,0.03333333333333333,2.3384324248166712,0.4782608695652174,0.002805049088359046,2,341,81.44314868804665
1151615897,1,283,1504,5.645446897643238,4361,8.380456667842767,1339,88.61787072243347,2.41161970596323,0.8450980400142568,0.9081272084805654,0.02120141342756184,1.54039575161562,0.8783244680851063,0.011968085106382979,18,1321,89.2580283793876
1151615901,1,76,3098,4.330733340286331,1227,7.112327444710911,3054,90.52083333333333,1.863322860120456,0,0.9473684210526315,0,-0.07156152858523243,0.9857972885732731,0,0,3054,91.21725605762934
1151615903,1,97,5186,4.574710978503383,1487,7.304515946460155,3776,87.5945945945946,1.8750612633917,0,0.7628865979381443,0,-0.720045061591397,0.7281141534901658,0,0,3776,85.77317266949153
1151615915,1,3,10,1.0986122886681098,15,2.70805020110221,10,90,0.6020599913279624,0,1,0,NaN,1,0,0,10,90
1151615921,1,490,17562,6.194405391104672,3279,8.095293776844649,10307,65.06060606060606,2.0453229787866576,1.9493900066449128,0.22448979591836735,0.17959183673469387,1.5349585097677214,0.36892153513267284,0.21797061838059448,3828,6479,70.15848452508004
1151615933,1,356,283158,5.87493073085203,1500,7.313220387090301,134,87.5,0.9030899869919435,0,0.019662921348314606,0,NaN,4.732340248200651e-4,0,0,134,87.5
1151615935,1,7,1832,1.9459101490553132,285,5.652489180268651,1832,87.5,0.9030899869919435,0,1,0,NaN,1,0,0,1832,87.5
1151615939,1,14,4876,2.6390573296152584,385,5.953243334287785,4876,91.78571428571429,1.1760912590556813,0,1,0,-0.3593826809693641,1,0,0,4876,94.8759228876128
1151615947,1,231,2170,5.442417710521793,6670,8.80537513890967,1686,71.11206896551724,2.110589710299249,1.6720978579357175,0.5541125541125541,0.19913419913419914,1.4566207820246888,0.49907834101382487,0.27788018433179723,603,1083,66.0373665480427
1151615949,1,947,5344,6.853299093186078,4435,8.39728289474368,4495,89.17620650953984,2.9489017609702137,0.6020599913279624,0.9376979936642027,0.0031678986272439284,0.782647053956561,0.8405688622754491,5.61377245508982e-4,3,4492,88.50767519466073
1151615951,1,702,10521,6.553933404025811,10971,9.30301070681749,9706,82.5758064516129,2.79309160017658,0,0.8831908831908832,0,-1.0219289012045072,0.9225358806197129,0,0,9706,81.37894086132289
1151615955,1,9,405,2.1972245773362196,919,6.823286122355687,322,87.5,0.9030899869919435,0,0.7777777777777778,0,NaN,0.7950617283950617,0,0,322,87.5
1151615977,1,35,974,3.5553480614894135,849,6.744059186311348,974,88.71428571428571,1.5563025007672873,0,1,0,NaN,1,0,0,974,88.12371663244353
1151615985,1,41,1357,3.713572066704308,826,6.716594773520978,126,92.5,0.3010299956639812,0,0.024390243902439025,0,-0.851462621146738,0.09285187914517318,0,0,126,92.5
1151615993,1,1615,16383,7.387090235656757,10425,9.251962046667002,2782,77.96,2.439332693830263,1.4313637641589874,0.1696594427244582,0.01609907120743034,1.7312793495823142,0.15589330403467008,0.013916865043032411,228,2554,78.52695902228612
1151615997,1,140,4873,4.941642422609304,1191,7.0825485693553,4145,85.264,2.089905111439398,0.6020599913279624,0.8714285714285714,0.02142857142857143,1.2970263818118222,0.8452698542991997,0.005335522265544839,26,4119,86.51375150784077
1151616007,1,17,443,2.833213344056216,499,6.212606095751519,215,93.75,0.47712125471966244,0,0.11764705882352941,0,NaN,0.4853273137697517,0,0,215,98.48837209302326
1151616009,1,1,243,0,5137,8.544224530467268,243,95,0.3010299956639812,0,1,0,-0.748705957504413,1,0,0,243,95
1151616011,1,435,63513,6.075346031088684,1338,7.198931240688173,63310,84.52204176334106,2.635483746814912,0,0.9908045977011494,0,1.409513331164278,0.9968038039456489,0,0,63310,80.58557099984205
1151616019,1,413,3282,6.023447592961033,17511,9.7705845338719,3215,90.63291139240506,2.597695185925512,0,0.9564164648910412,0,-0.6496780705148189,0.9795856185252895,0,0,3215,90.11897356143079
1151616023,1,1123,27490,7.023758954738443,2412,7.788211557847076,19402,94.32692307692308,2.9206450014067875,0,0.7408726625111309,0,-0.3165943382424789,0.7057839214259731,0,0,19402,94.66008658901144
1151616025,1,372,4708,5.918893854273146,11973,9.390409393716844,4168,88.81104651162791,2.5352941200427703,0.47712125471966244,0.9193548387096774,0.005376344086021506,0.12944308481678965,0.8842395921835174,0.0010620220900594733,5,4163,89.85304702495202
1151616041,1,96,966,4.564348191467836,1799,7.4949862339505335,788,87.5679012345679,1.9138138523837167,0,0.84375,0,NaN,0.8157349896480331,0,0,788,86.00824873096447
1151616061,1,18,5111,2.8903717578961645,941,6.846943139585379,3173,93.86363636363636,1.0791812460476249,0,0.6111111111111112,0,-0.46141029060772754,0.620817843866171,0,0,3173,92.15253703120075
1151616063,1,125,6413,4.8283137373023015,2741,7.916078096302786,6413,88.62,2.100370545117563,0,1,0,-0.408785353573776,1,0,0,6413,90.21635739903321
1151616065,1,48,1606,3.871201010907891,1878,7.537962659768208,1353,69.60526315789474,1.255272505103306,1.3424226808222062,0.3541666666666667,0.4375,-0.9276442571533118,0.099626400996264,0.7428393524283935,1193,160,56.99889135254989
1151616083,1,33,1364,3.4965075614664802,655,6.484635235635252,745,88.39285714285714,1.1760912590556813,0,0.42424242424242425,0,-0.643185493966246,0.5461876832844574,0,0,745,87.66778523489933
1151616091,1,190,2018,5.247024072160486,2890,7.969011781106478,1903,89.95714285714286,2.24551266781415,0,0.9210526315789473,0,0.22174948061521388,0.9430128840436075,0,0,1903,90.01050972149238
1151616099,1,413,2577,6.023447592961033,8419,9.038246335337664,2294,88.30809399477806,2.584331224367531,0,0.927360774818402,0,-0.33691859292381093,0.8901823826154444,0,0,2294,86.94551002615519
1151616105,1,54,2135,3.9889840465642745,735,6.5998704992128365,1935,88.03191489361703,1.6812412373755872,0,0.8703703703703703,0,NaN,0.9063231850117096,0,0,1935,87.62273901808786
1151616107,1,61,7094,4.110873864173311,3062,8.026823576217629,6887,89.03846153846153,1.724275869600789,0,0.8524590163934426,0,NaN,0.9708204116154496,0,0,6887,88.28009292870625
1151616109,1,230,68957,5.438079308923196,1132,7.0317412587631285,28189,87.54054054054055,2.2695129442179165,0,0.8043478260869565,0,-0.273270297198875,0.40879098568673233,0,0,28189,87.61121359395509
1151616111,1,381,95834,5.942799375126701,4867,8.490233009833455,33397,82.99259259259259,2.100370545117563,1.0413926851582251,0.32808398950131235,0.026246719160104987,-0.26598668252199203,0.32927770937245654,0.01921030114573116,1841,31556,84.55814893553313
1151616125,1,197,10664,5.2832037287379885,1731,7.456454555176209,10483,89.23575129533678,2.287801729930226,0,0.9796954314720813,0,-0.273270297198875,0.983027006751688,0,0,10483,89.33559095678719
1151616131,1,103,1278,4.634728988229636,2678,7.8928255262511176,638,89,1.8692317197309762,0,0.7087378640776699,0,-0.16242687639854228,0.49921752738654146,0,0,638,84.6128526645768
1151616145,1,139,2243,4.9344739331306915,1640,7.402451520818244,699,76.2265625,1.7323937598229686,1.0791812460476249,0.381294964028777,0.07913669064748201,2.5277229191384363,0.2567989300044583,0.054837271511368704,123,576,75.73891273247496
1151616155,1,33,1018,3.4965075614664802,1375,7.226209010100671,1000,87.5,1.505149978319906,0,0.9393939393939394,0,NaN,0.9823182711198428,0,0,1000,87.5
1151616165,1,582,20401,6.366470447731438,1949,7.575071699507561,7954,76.69047619047619,2.1398790864012365,1.505149978319906,0.23539518900343642,0.05326460481099656,0.7088627663204036,0.3178275574726729,0.07205529140728395,1470,6484,76.09881820467689
1151616167,1,13,349,2.5649493574615367,1130,7.029972911706386,343,100,1.1139433523068367,0,0.9230769230769231,0,NaN,0.9828080229226361,0,0,343,100
1151616169,1,22,248,3.091042453358316,1727,7.454141078146678,182,86.57142857142857,1.146128035678238,0.3010299956639812,0.5909090909090909,0.045454545454545456,NaN,0.7298387096774194,0.004032258064516129,1,181,87.92307692307692
1151616171,1,1150,42703,7.047517221357296,6033,8.704999678440762,3869,87.33841463414635,2.2068258760318495,0.6989700043360189,0.1391304347826087,0.0034782608695652175,0.28631960831962416,0.08769875652764443,0.0029037772521836873,124,3745,86.9055311449987
1151616177,1,61,3137,4.110873864173311,3856,8.257385655730436,2875,87.75,1.7853298350107671,0,0.9836065573770492,0,-0.47314628410494647,0.9164807140580172,0,0,2875,87.06695652173913
1151616189,1,99,6125,4.59511985013459,5137,8.544224530467268,5523,85.88888888888889,1.9084850188786497,1.0413926851582251,0.8080808080808081,0.10101010101010101,0.15434447407095547,0.8053877551020409,0.0963265306122449,590,4933,87.55114973746153
1151616197,1,441,3863,6.089044875446846,5324,8.579980179515003,3267,91.19873417721519,2.593286067020457,0.6989700043360189,0.8866213151927438,0.009070294784580499,-0.32342583776846373,0.8444214341185607,0.0012943308309603934,5,3262,94.6010101010101
1151616207,1,77,3387,4.343805421853684,2019,7.610357618312838,494,74.79166666666667,1.505149978319906,0.7781512503836436,0.4025974025974026,0.06493506493506493,1.2949675657802062,0.14437555358724535,0.0014762326542663124,5,489,79.4585020242915
1151616219,1,379,13996,5.937536205082426,4418,8.393442383980062,13912,90.37665782493369,2.576341350205793,0.3010299956639812,0.9920844327176781,0.002638522427440633,-0.3925018833897793,0.9932837953701057,7.144898542440697e-4,10,13902,90.48663024726855
1151616221,1,130,1001,4.867534450455582,4475,8.406261630708956,707,90.38288288288288,2.0492180226701815,0,0.8538461538461538,0,0.33693059664632,0.7062937062937062,0,0,707,89.23974540311174
1151616227,1,119,4000,4.77912349311153,3462,8.149601735736155,3323,92.55660377358491,2.0170333392987803,0.6020599913279624,0.865546218487395,0.025210084033613446,-0.5525642985396911,0.79375,0.037,148,3175,90.78122178754138
1151616229,1,77,2908,4.343805421853684,4810,8.478452363099807,2243,91.6,1.7160033436347992,0.6989700043360189,0.6623376623376623,0.05194805194805195,-0.3186524207085945,0.7441540577716643,0.027166437414030263,79,2164,91.72893446277307
1151616243,1,1,3,0,1373,7.224753405767971,3,90,0.3010299956639812,0,1,0,NaN,1,0,0,3,90
1151616245,1,243,4681,5.493061443340548,3858,8.257904193465674,3877,82.52139037433155,2.173186268412274,1.6020599913279623,0.6090534979423868,0.16049382716049382,-0.7478324961681659,0.7596667378765221,0.06857509079256568,321,3556,86.98697446479237
1151616249,1,327,17239,5.7899601708972535,2725,7.9102237070973445,13953,96.31075697211155,2.401400540781544,0,0.7675840978593272,0,-0.24525023936152002,0.8093856952259412,0,0,13953,96.62223177811224
1151616253,1,354,12618,5.869296913133774,1591,7.372118028337787,1441,87.18085106382979,1.6812412373755872,0,0.1327683615819209,0,0.1337420479805132,0.11420193374544302,0,0,1441,86.51283830673144
1151616255,1,405,15698,6.003887067106539,1311,7.1785454837637,2866,90.175,1.6127838567197355,0,0.09876543209876543,0,-0.05062337671522615,0.18257102815645304,0,0,2866,88.00279134682485
1151616261,1,228,10990,5.429345628954441,4802,8.4767877767812,6878,91.18110236220473,2.103803720955957,0.3010299956639812,0.5526315789473685,0.0043859649122807015,0.17179295196105274,0.621747042766151,0.004094631483166515,45,6833,92.27587961616749
1151616267,1,675,30415,6.51471269087253,2285,7.734121303328305,29676,87.39093701996927,2.8129133566428557,0.47712125471966244,0.9614814814814815,0.002962962962962963,-0.10001646347595199,0.9752424790399474,4.6029919447640965e-4,14,29662,87.44348968863729
1151616285,1,137,2716,4.919980925828125,1651,7.409136443920128,1227,76.35416666666667,1.9867717342662448,0,0.7007299270072993,0,NaN,0.45176730486008837,0,0,1227,75.95558272208639
1151616287,1,69,2272,4.23410650459726,813,6.70073110954781,2272,89.96376811594203,1.845098040014257,0,1,0,NaN,1,0,0,2272,89.96478873239437
1151616291,1,4,202,1.3862943611198906,428,6.059123195581797,103,92.5,0.6020599913279624,0,0.75,0,0.0640091894232164,0.5099009900990099,0,0,103,88.85922330097087
1151616293,1,10,121,2.302585092994046,780,6.659293919683638,97,87.5,1,0,0.9,0,NaN,0.8016528925619835,0,0,97,87.5
1151616295,1,35,2784,3.5553480614894135,1161,7.057036981697891,2068,87.05172413793103,1.462397997898956,0.3010299956639812,0.8,0.02857142857142857,-0.25881317483098637,0.7122844827586207,0.0305316091954023,85,1983,92.38394584139265
1151616307,1,677,30148,6.517671272912275,2476,7.814399633804487,24886,93.21975088967972,2.741151598851785,1.1139433523068367,0.8124076809453471,0.01772525849335303,-0.28972831545295014,0.8073835743664588,0.018077484410242803,545,24341,93.19999196335289
1151616313,1,24,364,3.1780538303479458,931,6.836259277277067,91,88.57142857142857,1.1760912590556813,0,0.5833333333333334,0,-0.273270297198875,0.25,0,0,91,89.17582417582418
1151616321,1,148,27888,4.997212273764115,1742,7.462789157412448,6308,88.62903225806451,1.4913616938342726,0.3010299956639812,0.20270270270270271,0.006756756756756757,-0.115041684708777,0.2197360872059667,0.006454388984509466,180,6128,89.11620164870007
1151616327,1,27,1047,3.295836866004329,1081,6.985641817639208,1047,78.33333333333333,1.4471580313422192,0,1,0,NaN,1,0,0,1047,84.94269340974212
1151616333,1,382,4602,5.945420608606575,2159,7.677400430514807,4438,98.79427792915531,2.5646660642520893,0.3010299956639812,0.9581151832460733,0.002617801047120419,-0.031002890489821078,0.9643633202955237,0,0,4438,98.95335736818387
1151616335,1,11,654,2.3978952727983707,797,6.680854678790215,654,86.36363636363636,1.0791812460476249,0,1,0,0.031974641227115,1,0,0,654,86.32645259938838
1151616349,1,299,2632,5.700443573390687,3094,8.037220031133012,2372,90.05154639175258,2.4653828514484184,0,0.9732441471571907,0,0.0860515887252107,0.9012158054711246,0,0,2372,90.01370151770658
1151616351,1,88,624,4.477336814478207,2372,7.771488760117616,510,90.61538461538461,1.8195439355418688,0,0.7386363636363636,0,-0.4051334163629832,0.8173076923076923,0,0,510,90.25490196078431
1151616361,1,693,26798,6.541029999189903,1978,7.589841512182657,26683,87.69536903039074,2.840106094456758,0,0.9971139971139971,0,0.3946959182509763,0.9957086349727592,0,0,26683,88.75229546902523
1151616367,1,22,97,3.091042453358316,894,6.795705775173514,56,90,1.255272505103306,0,0.7727272727272727,0,NaN,0.5773195876288659,0,0,56,90
1151616373,1,123,5897,4.812184355372417,954,6.860663671448287,3034,92.20588235294117,1.7160033436347992,0,0.4146341463414634,0,-0.39455505674147495,0.5144988977446159,0,0,3034,93.06608437705998
1151616387,1,74,943,4.30406509320417,7780,8.959311617172437,606,87.5,1.7634279935629373,0,0.7702702702702703,0,NaN,0.6426299045599152,0,0,606,87.5
1151616391,1,133,15093,4.890349128221754,1789,7.489412083508719,15083,90.34351145038168,2.12057393120585,0,0.9849624060150376,0,NaN,0.9993374411979064,0,0,15083,90.37078167473314
1151616409,1,231,78606,5.442417710521793,2049,7.6251071482389,67737,92.78010471204189,2.278753600952829,0.47712125471966244,0.8181818181818182,0.008658008658008658,-0.4871153970708754,0.8579497748263492,0.003778337531486146,297,67440,92.46534390362726
1151616421,1,429,22662,6.061456918928017,2189,7.691200097522863,21612,91.96821515892421,2.6127838567197355,0,0.9533799533799534,0,-0.17656396938903093,0.9536669314270585,0,0,21612,91.81253470294281
1151616425,1,345,32190,5.84354441703136,2017,7.6093665379542115,26088,95.15273311897106,2.494154594018443,0,0.9014492753623189,0,-0.6188819078747319,0.8104380242311277,0,0,26088,93.09500536645201
1151616431,1,100,7169,4.605170185988092,1549,7.3453648404168685,6696,88.04123711340206,1.9912260756924949,0,0.97,0,0.10028284987982,0.934021481378156,0,0,6696,87.86813022700119
1151616433,1,885,12198,6.785587645007929,16928,9.736724334658026,10104,88.6206675224647,2.890979596989689,0.47712125471966244,0.8779661016949153,0.0022598870056497176,0.18063315363581678,0.8277586489588458,5.73864567961961e-4,7,10097,89.68794536817101
1151616435,1,41,463,3.713572066704308,439,6.0844994130751715,233,87.96296296296296,1.4471580313422192,0,0.6585365853658537,0,-1.02367262199209,0.5032397408207343,0,0,233,87.60729613733906
1151616459,1,388,16343,5.961005339623274,3426,8.139148678884066,15565,88.33643617021276,2.53655844257153,1.5314789170422551,0.884020618556701,0.08505154639175258,-0.18376660232447412,0.8011992902159946,0.1511962308021783,2471,13094,84.76389335046579
1151616461,1,103,1872,4.634728988229636,1083,6.9874902470009905,527,99.27631578947368,1.8864907251724818,0,0.7378640776699029,0,-0.8323999124354856,0.281517094017094,0,0,527,96.29032258064517
1151616463,1,66,2030,4.189654742026425,1719,7.449498005382849,484,96.66666666666667,1.1139433523068367,0,0.18181818181818182,0,0.303585602536958,0.23842364532019705,0,0,484,86.08471074380165
1151616471,1,1,45,0,10,2.302585092994046,45,87.5,0.3010299956639812,0,1,0,NaN,1,0,0,45,87.5
1151616475,1,233,17193,5.4510384535657,2525,7.83399634170946,15826,80.46907216494846,2.2600713879850747,1.146128035678238,0.776824034334764,0.055793991416309016,0.8828456116335042,0.8662246263014017,0.054266271156866164,933,14893,78.34689751042588
1151616481,1,20,653,2.995732273553991,372,5.918893854273146,313,71.13636363636364,1,0.47712125471966244,0.45,0.1,1.974130537162454,0.3782542113323124,0.10107197549770292,66,247,70.13578274760384
1151616497,1,134,3339,4.897839799950911,2789,7.933438387627489,25,86.25,0.47712125471966244,0,0.014925373134328358,0,0.33693059664632,0.007487271638215035,0,0,25,80.3
1151616499,1,31,1698,3.4339872044851463,1156,7.052721049232323,1698,90.64516129032258,1.505149978319906,0,1,0,NaN,1,0,0,1698,90.22968197879858
1151616501,1,112,591,4.718498871295094,2189,7.691200097522863,542,89.04950495049505,2.0086001717619175,0,0.9017857142857143,0,-0.7262165379555372,0.9170896785109983,0,0,542,88.6909594095941
1151616515,0,0,0,-Inf,30,3.4011973816621555,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616523,1,25,113,3.2188758248682006,1242,7.124478262493424,106,95.56818181818181,1.3617278360175928,0,0.88,0,-0.0694465006852936,0.9380530973451328,0,0,106,96.22641509433963
1151616525,1,2,39,0.6931471805599453,4665,8.447843113281444,37,70,0.3010299956639812,0,0.5,0,NaN,0.9487179487179487,0,0,37,70
1151616529,1,55,2734,4.007333185232471,1696,7.4360278163518485,2734,87.95454545454545,1.7481880270062005,0,1,0,NaN,1,0,0,2734,88.04407461594732
1151616547,1,13,334,2.5649493574615367,1073,6.9782137426306985,334,88.23076923076923,1.1139433523068367,0.3010299956639812,0.9230769230769231,0.07692307692307693,-1.0926514171821538,0.6077844311377245,0.39221556886227543,131,203,75.91167664670658
1151616561,1,53,470,3.970291913552122,3632,8.197538739721184,152,90,1.4313637641589874,0,0.49056603773584906,0,NaN,0.32340425531914896,0,0,152,90
1151616563,1,32,370,3.4657359027997265,793,6.675823221634848,321,88.46153846153847,1.4313637641589874,0,0.8125,0,NaN,0.8675675675675676,0,0,321,88.20872274143302
1151616607,0,0,0,-Inf,14,2.6390573296152584,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616611,1,6,476,1.791759469228055,1175,7.069023426578259,115,87.5,0.7781512503836436,0,0.8333333333333334,0,NaN,0.2415966386554622,0,0,115,87.5
1151616613,1,16,1476,2.772588722239781,406,6.0063531596017325,1476,87.8125,1.2304489213782739,0,1,0,NaN,1,0,0,1476,87.14769647696477
1151616623,1,778,20457,6.656726524178391,14711,9.596350792250211,3109,87.421875,2.110589710299249,0,0.16452442159383032,0,NaN,0.15197731827736227,0,0,3109,87.5
1151616627,1,305,15848,5.720311776607412,3259,8.089175678837561,15848,91.22131147540983,2.48572142648158,0,1,0,-0.40615178082417736,1,0,0,15848,91.07158632004038
1151616643,1,4,1024,1.3862943611198906,121,4.795790545596741,1024,87.5,0.6989700043360189,0,1,0,NaN,1,0,0,1024,87.5
1151616645,1,14,96,2.6390573296152584,250,5.521460917862246,23,90,1,0,0.6428571428571429,0,NaN,0.23958333333333334,0,0,23,90
1151616649,0,0,0,-Inf,239,5.476463551931511,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616657,1,32,781,3.4657359027997265,458,6.126869184114185,770,86.93548387096774,1.505149978319906,0,0.96875,0,-0.4151814497248056,0.9859154929577465,0,0,770,85.23376623376623
1151616667,1,173,5555,5.153291594497779,1880,7.539027055823995,5371,89.13690476190476,2.2278867046136734,0,0.9710982658959537,0,-0.643185493966246,0.9668766876687669,0,0,5371,89.26782722025693
1151616673,1,95,4021,4.553876891600541,1876,7.53689712956617,1534,88.46774193548387,1.505149978319906,0,0.3263157894736842,0,-0.447949454229901,0.3814971400149217,0,0,1534,90.73826597131682
1151616681,1,499,25252,6.212606095751519,3057,8.025189321890835,21168,87.60643564356435,2.603144372620182,0.6989700043360189,0.8016032064128257,0.008016032064128256,-0.7606323809446561,0.8359733882464755,0.0022968477744337084,58,21110,88.14524281934996
1151616693,0,0,0,-Inf,10,2.302585092994046,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151616701,1,315,3567,5.752572638825633,5615,8.633196867172543,3286,88.54363636363637,2.4313637641589874,0.8450980400142568,0.8539682539682539,0.01904761904761905,NaN,0.9181384917297449,0.0030838239416876925,11,3275,88.95146074254413
1151616709,1,17,5475,2.833213344056216,178,5.181783550292085,5078,89.31818181818181,1.0791812460476249,0,0.6470588235294118,0,NaN,0.9274885844748858,0,0,5078,89.92615202835762
1151616717,1,249,2856,5.517452896464707,2411,7.787796878181171,1202,85.46616541353383,2.0863598306747484,1.1139433523068367,0.4859437751004016,0.04819277108433735,0.4924323889830282,0.3550420168067227,0.06582633053221289,188,1014,84.70008319467554
1151616721,1,115,8603,4.74493212836325,354,5.869296913133774,8243,87.5,2.0253058652647704,0,0.9130434782608695,0,-0.47467677856516,0.9581541322794374,0,0,8243,87.87365037001092
1151616737,1,10,1828,2.302585092994046,391,5.968707559985366,1778,75.61111111111111,0.9030899869919435,0.47712125471966244,0.7,0.2,0.6794155276586671,0.7144420131291028,0.25820568927789933,472,1306,77.26265466816648
1151616743,1,2,109,0.6931471805599453,366,5.902633333401366,109,90,0.47712125471966244,0,1,0,NaN,1,0,0,109,90
1151616753,1,981,56462,6.8885724595653635,4379,8.384575666801398,56462,87.21916411824668,2.9921114877869495,0,1,0,-0.8599301227061008,1,0,0,56462,87.22591300343593
1151616757,1,5731,219354,8.653645314551737,13282,9.494165014100659,219328,87.3629778320824,3.75815462196739,0,0.9996510207642645,0,NaN,0.9998814701350329,0,0,219328,87.98434308433032
1151616761,1,102,1280,4.624972813284271,1778,7.48324441607385,1275,89.00990099009901,2.0086001717619175,0,0.9901960784313726,0,NaN,0.99609375,0,0,1275,88.40588235294118
1151616763,1,66,1971,4.189654742026425,787,6.668228248417403,1753,93.66666666666667,1.7853298350107671,0,0.9090909090909091,0,-0.13243509224666694,0.8893962455606291,0,0,1753,94.68625213918996
1151616787,1,279,48612,5.631211781821365,3111,8.042699496897637,10673,91.71176470588236,1.9294189257142926,0.3010299956639812,0.3010752688172043,0.0035842293906810036,0.25006364740897385,0.21854686085740146,0.001007981568337036,49,10624,92.88330366344982
1151616797,1,18,62,2.8903717578961645,344,5.840641657373398,62,90,1.2787536009528289,0,1,0,NaN,1,0,0,62,90
