caseid,totalnewsbinary,totalnewscount,totalnewsduration,log_news,totalvisits,log_total,total_news_score_duration,Average_domain_NewsG_Score_dv,Count_Reliable_NewsG_Score_dv,Count_Unreliable_NewsG_Score_dv,Prop_Reliable_NewsG_Score_dv,Prop_Unreliable_NewsG_Score_dv,partisanship_news_diet_dv,Prop_Reliable_NewsG_Score_dv_dur,Prop_Unreliable_NewsG_Score_dv_dur,Count_Unreliable_NewsG_Score_dv_dur,Count_Reliable_NewsG_Score_dv_dur,Average_domain_NewsG_Score_dv_dur
1151618197,1,646,33939,6.470799503782602,2388,7.778211474512493,33894,87.4417701863354,2.8095597146352675,0,0.9969040247678018,0,-0.584004017339479,0.9986740917528507,0,0,33894,87.24700536968194
1151618207,1,8,1468,2.0794415416798357,811,6.698268054115413,883,93.33333333333333,0.6020599913279624,0,0.375,0,-0.5644152075825866,0.6014986376021798,0,0,883,84.16761041902605
1151618209,1,3,278,1.0986122886681098,2890,7.969011781106478,278,95.83333333333333,0.6020599913279624,0,1,0,NaN,1,0,0,278,98.65107913669065
1151618219,1,19,929,2.9444389791664403,1815,7.503840746698951,360,85.35714285714286,0.9030899869919435,0,0.3684210526315789,0,0.26174666366883026,0.38751345532831,0,0,360,86.31944444444444
1151618231,1,64,2648,4.1588830833596715,503,6.220590170099739,2606,74.19672131147541,1.7708520116421442,0.6020599913279624,0.90625,0.046875,1.744501854731873,0.8931268882175226,0.09101208459214502,241,2365,70.57271680736761
1151618235,1,41,1444,3.713572066704308,2189,7.691200097522863,956,90.15625,1.2304489213782739,0,0.3902439024390244,0,NaN,0.6620498614958449,0,0,956,90.44979079497908
1151618251,0,0,0,-Inf,63,4.143134726391533,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151618257,1,14,2322,2.6390573296152584,1291,7.1631723908466425,587,91.25,0.6989700043360189,0,0.2857142857142857,0,NaN,0.25279931093884583,0,0,587,93.51788756388416
1151618269,1,3,1008,1.0986122886681098,2812,7.941651252930556,1008,95.83333333333333,0.6020599913279624,0,1,0,-0.18840535617333048,1,0,0,1008,98.05307539682539
1151618271,1,2,129,0.6931471805599453,1646,7.406103381237015,129,87.5,0.47712125471966244,0,1,0,-0.273270297198875,1,0,0,129,87.5
1151618275,1,76,3803,4.330733340286331,1508,7.318539548567902,2563,78.37179487179488,1.4771212547196624,1.0413926851582251,0.3815789473684211,0.13157894736842105,-0.553034692777266,0.49382066789376805,0.1801209571391007,685,1878,74.38997268825595
1151618307,1,840,71429,6.733401891837359,9443,9.15302900526307,6189,90.05384615384615,2.113943352306837,0.3010299956639812,0.15357142857142858,0.0011904761904761906,-0.05531125241116211,0.08077951532290806,0.005865964804211175,419,5770,88.56204556471158
1151618313,1,198,6273,5.288267030694535,3039,8.019283792916793,1473,91.84,1.7075701760979363,0,0.25252525252525254,0,-0.5219552018068797,0.2348158775705404,0,0,1473,90.89782756279702
1151618315,1,43,827,3.7612001156935624,2257,7.721791776817535,605,86.75806451612904,1.4913616938342726,0.3010299956639812,0.6976744186046512,0.023255813953488372,0.16381563792703505,0.7303506650544136,0.0012091898428053204,1,604,90.94545454545455
1151618317,1,16,490,2.772588722239781,269,5.594711379601839,262,95.83333333333333,1.1139433523068367,0,0.75,0,NaN,0.5346938775510204,0,0,262,93.05343511450381
1151618331,1,8,292,2.0794415416798357,898,6.8001700683022,292,86.875,0.9030899869919435,0.3010299956639812,0.875,0.125,-0.447949454229901,0.708904109589041,0.2910958904109589,85,207,86.00171232876713
1151618337,1,1185,33321,7.077498053569231,13812,9.533293058509884,32691,83.68547681539808,3.0437551269686796,1.591064607026499,0.9324894514767933,0.032067510548523206,0.8398169637005932,0.9144083310825005,0.06668467332913178,2222,30469,80.62653329662598
1151618339,0,0,0,-Inf,308,5.730099782973574,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151618343,1,560,101882,6.327936783729195,1793,7.491645473605133,68949,95.8780487804878,2.6138418218760693,0,0.7321428571428571,0,-0.45115945075731595,0.676753499146071,0,0,68949,93.72684883029486
1151618345,1,32,1813,3.4657359027997265,1634,7.3987862754199485,1167,90.5952380952381,1.3424226808222062,0,0.65625,0,0.031974641227115,0.643684500827358,0,0,1167,91.05612682090832
1151618355,1,30,12928,3.4011973816621555,681,6.523562306149512,12928,92.08333333333333,1.4913616938342726,0,1,0,NaN,1,0,0,12928,92.41297957920793
1151618397,1,53,2381,3.970291913552122,4343,8.376320632534823,514,100,0.9030899869919435,0,0.1320754716981132,0,NaN,0.21587568248635028,0,0,514,100
1151618421,1,36,1856,3.58351893845611,360,5.886104031450156,1829,86.54411764705883,1.5440680443502757,0,0.9444444444444444,0,NaN,0.9854525862068966,0,0,1829,86.52405686167305
1151618423,1,120,1531,4.787491742782046,3835,8.251924713801357,473,92.07142857142857,1.845098040014257,0.3010299956639812,0.575,0.008333333333333333,-0.22032434082602073,0.3069888961463096,0.001959503592423253,3,470,89.24947145877378
1151618445,1,178,10764,5.181783550292085,4618,8.43771698991444,10254,77.97058823529412,2.230448921378274,0.3010299956639812,0.949438202247191,0.0056179775280898875,-0.40897606449065643,0.9340393905611297,0.01858045336306206,200,10054,79.04671347766725
1151618465,1,365,14669,5.8998973535824915,1539,7.338888133838879,14669,89.24109589041096,2.5538830266438746,0.9542425094393249,0.9780821917808219,0.021917808219178082,0.39783393548701257,0.9575976549185357,0.042402345081464315,622,14047,88.1557025018747
1151618471,1,197,7149,5.2832037287379885,4090,8.316300249036848,1160,89.23611111111111,1.568201724066995,0,0.18274111675126903,0,NaN,0.16226045600783326,0,0,1160,88.8103448275862
1151618475,1,5,140,1.6094379124341003,1829,7.511524648390866,63,87.5,0.3010299956639812,0,0.2,0,NaN,0.45,0,0,63,87.5
1151618477,1,94,1205,4.543294782270004,2206,7.698936199813447,31,92.91666666666667,1.1139433523068367,0,0.1276595744680851,0,-0.7960330626276829,0.025726141078838173,0,0,31,92.66129032258064
1151618489,1,355,10132,5.872117789475416,8401,9.036106025364846,9906,87.82276657060518,2.5403294747908736,0.3010299956639812,0.9746478873239437,0.0028169014084507044,-0.344035210182141,0.966739044611133,0.010955388866956179,111,9795,87.71926105390672
1151618493,1,1218,14934,7.1049654482698426,9903,9.200593020521303,13505,93.56205035971223,3.041392685158225,1.146128035678238,0.9022988505747126,0.010673234811165846,-0.2666044460418863,0.8969465648854962,0.007365742600776751,110,13395,93.09041095890412
1151618495,1,126,3424,4.836281906951478,8578,9.056956065076825,1921,82.65873015873017,1.7993405494535817,0.3010299956639812,0.49206349206349204,0.007936507936507936,-0.06422052660098591,0.5607476635514018,2.920560747663551e-4,1,1920,89.28422696512233
1151618513,1,256,5364,5.545177444479562,11123,9.316770315592029,1211,93.36805555555556,1.863322860120456,0,0.28125,0,-0.6895850834344259,0.22576435495898584,0,0,1211,91.4925681255161
1151618517,1,62,2564,4.127134385045092,1006,6.913737350659685,2378,89.34426229508196,1.7853298350107671,0.3010299956639812,0.967741935483871,0.016129032258064516,0.202947307758786,0.9262870514820593,0.001170046801872075,3,2375,90.05571909167368
1151618531,1,1,21,0,162,5.087596335232384,0,NaN,0,0,0,0,NaN,0,0,0,0,NaN
1151618541,1,238,11250,5.472270673671475,3893,8.266935347610456,10545,95.65046296296296,2.3324384599156054,0.47712125471966244,0.8991596638655462,0.008403361344537815,-0.41854409828199846,0.9290666666666667,0.008266666666666667,93,10452,96.22560455192034
1151618549,0,0,0,-Inf,440,6.0867747269123065,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151618557,1,14469,821470,9.579763708737081,48801,10.795506083434564,911,86.70676691729324,2.1271047983648077,0,0.009192065795839382,0,-0.34791852915899973,0.0011089875467150353,0,0,911,82.63940724478594
1151618559,1,292,15153,5.676753802268282,1476,7.297091005160418,12882,87.01612903225806,2.3961993470957363,0,0.8493150684931506,0,0.33693059664632,0.8501286873886359,0,0,12882,86.38487812451483
1151618563,1,1970,71619,7.585788821732034,8674,9.068085324395312,66697,85.79049972542559,3.256236533205923,1.2787536009528289,0.915228426395939,0.009137055837563452,-0.6932158453618622,0.9157625769697986,0.015512643292980913,1111,65586,86.06917102718263
1151618567,1,23,727,3.1354942159291497,954,6.860663671448287,593,97.22222222222223,1.2787536009528289,0,0.782608695652174,0,0.33693059664632,0.8156808803301238,0,0,593,99.00084317032041
1151618579,1,563,367540,6.333279628139691,818,6.706862336602747,5689,87.69047619047619,1.3424226808222062,0,0.037300177619893425,0,-1.0833958495365,0.015478587364640584,0,0,5689,82.87704341712076
1151618609,1,107,777,4.672828834461906,2137,7.667158255319148,163,91.06617647058823,1.8388490907372552,0,0.6355140186915887,0,-0.9249408264803113,0.2097812097812098,0,0,163,94.43251533742331
1151618623,1,816,25520,6.704414354964107,8234,9.01602720232985,19193,88.62891737891738,2.846337112129805,0.3010299956639812,0.8590686274509803,0.0012254901960784314,NaN,0.7519592476489029,1.1755485893416928e-4,3,19190,88.25079456051685
1151618633,1,9880,473726,9.198267790741914,20345,9.92059046043579,473599,87.23243215876873,3.9946250537686048,0,0.9995951417004049,0,-0.9432325967456543,0.9997319125401604,0,0,473599,87.49064081638686
1151618637,1,2771,12911,7.9269635448629785,115442,11.656523518315002,8384,86.96061922868006,3.2648178230095364,0.47712125471966244,0.6636593287621797,7.217610970768675e-4,-0.8353328325451491,0.6488265819843544,5.421733405623112e-4,7,8377,86.66155772900764
1151618641,1,256,8312,5.545177444479562,4808,8.478036476215044,2361,90,1.968482948553935,0,0.359375,0,NaN,0.28404716073147257,0,0,2361,90
1151618643,1,2464,29701,7.80954132465341,22284,10.011624211140706,26129,87.83146591970122,3.3310221710418286,0,0.8693181818181818,0,-0.36787211190478497,0.8797346890677081,0,0,26129,86.63190324926327
1151618649,1,81,4499,4.394449154672439,718,6.576469569048224,4367,93.17105263157895,1.8864907251724818,0,0.9382716049382716,0,-0.2587414951812456,0.9706601466992665,0,0,4367,90.76768948935195
1151618657,1,291,11148,5.673323267171493,3135,8.050384453067021,11020,90.05190311418686,2.462397997898956,0,0.993127147766323,0,-0.273270297198875,0.9885181198421241,0,0,11020,90.11887477313975
1151618689,1,1,1,0,50,3.912023005428146,1,90,0.3010299956639812,0,1,0,NaN,1,0,0,1,90
1151618715,1,6,342,1.791759469228055,384,5.950642552587727,230,95.625,0.6989700043360189,0,0.6666666666666666,0,-0.7301555474637573,0.672514619883041,0,0,230,96.1086956521739
1151618721,1,1565,31896,7.3556411029742534,12058,9.397483619049352,1159,91.6,1.9731278535996986,0.47712125471966244,0.05942492012779553,0.0012779552715654952,-0.7877764056588554,0.03530223225482819,0.001034612490594432,33,1126,90.68032786885246
1151618723,1,721,11338,6.580639137284949,24693,10.114275081640754,7882,87.03142857142858,2.7101173651118162,1.146128035678238,0.710124826629681,0.018030513176144243,-0.3028049150797608,0.6860998412418416,0.00908449461986241,103,7779,88.66315655924892
1151618735,1,161,7103,5.081404364984463,2639,7.878155336503324,1873,97.05,1.6127838567197355,0,0.2484472049689441,0,0.0901594308289574,0.26369139800084473,0,0,1873,98.2952482648158
1151618769,1,25,2072,3.2188758248682006,1229,7.113956109566034,2018,89.58333333333333,1.3979400086720377,0,0.96,0,-0.273270297198875,0.9739382239382239,0,0,2018,91.25991080277502
1151618777,1,1772,14139,7.4798641311650265,30553,10.327218159451137,9341,87.63283582089552,3.113943352306837,1.6232492903979006,0.7330699774266366,0.023137697516930022,-0.37843946186386396,0.6373152273852465,0.023339698705707616,330,9011,86.93298362059737
1151618781,1,1432,98520,7.266827347520591,7097,8.867427438524983,97397,82.1325344952796,3.0965624383741357,2.113943352306837,0.8715083798882681,0.09008379888268156,0.25953435378669176,0.7392306130734876,0.24937068615509542,24568,72829,71.76822181381357
1151618787,1,25,1449,3.2188758248682006,418,6.035481432524756,1449,87.5,1.414973347970818,0,1,0,NaN,1,0,0,1449,87.5
1151618791,1,57,584,4.04305126783455,4047,8.305731144875866,426,88.72093023255815,1.6434526764861874,0,0.7543859649122807,0,NaN,0.7294520547945206,0,0,426,87.79929577464789
1151618797,1,255,20657,5.541263545158426,5425,8.59877317840866,12791,89.8768472906404,2.3096301674258988,0,0.796078431372549,0,-0.24858206412734574,0.6192089848477513,0,0,12791,90.22496286451411
1151618801,1,89,2699,4.48863636973214,8472,9.044521887281242,2107,85.73636363636363,1.6232492903979006,1.1760912590556813,0.4606741573033708,0.15730337078651685,-0.7517838755213195,0.7184142274916636,0.062245276028158575,168,1939,93.53868058851448
1151618815,1,75,12775,4.31748811353631,2145,7.6708948313621175,11699,80.18115942028986,1.7853298350107671,1,0.8,0.12,1.391572308843943,0.7677495107632094,0.14802348336594912,1891,9808,78.15757757073254
1151618847,1,209,10459,5.342334251964811,2812,7.941651252930556,10459,89.36602870813397,2.322219294733919,0,1,0,-0.35877416034345466,1,0,0,10459,89.59006597189024
1151618855,1,464,5496,6.139884552226255,7022,8.856803356728378,2914,83.01208459214502,2.450249108319361,1.7075701760979363,0.6056034482758621,0.10775862068965517,-0.7897142773591996,0.47561863173216884,0.05458515283842795,300,2614,86.44303363074812
1151618867,1,581,32470,6.364750756851911,5199,8.556221578383715,25362,89.9692118226601,2.60959440922522,0,0.6987951807228916,0,-0.14599404044899503,0.7810902371419772,0,0,25362,89.96934390032332
1151618889,1,8,357,2.0794415416798357,4468,8.404696160189092,65,85.83333333333333,0.6020599913279624,0,0.375,0,NaN,0.18207282913165265,0,0,65,80.76923076923077
1151618895,1,1807,66400,7.499423290592229,5002,8.517593111437565,64135,88.14131668558456,3.246005904076029,0.3010299956639812,0.9745434421693414,5.534034311012728e-4,0.2622191365887595,0.9656626506024096,2.2590361445783133e-4,15,64120,88.63732751227879
1151618897,1,26,1054,3.258096538021482,653,6.481577129276431,520,89.0625,1.2304489213782739,0,0.6153846153846154,0,-0.5073891794241704,0.49335863377609107,0,0,520,90.08653846153847
1151618909,1,49,1727,3.8918202981106265,672,6.5102583405231496,584,88.03571428571429,1.1760912590556813,0,0.2857142857142857,0,-0.4616423549297247,0.3381586566299942,0,0,584,86.96489726027397
1151618941,1,267,2399,5.58724865840025,18482,9.824552564447986,594,87.37931034482759,1.99563519459755,1.2787536009528289,0.36704119850187267,0.06741573033707865,-0.5792445579196773,0.19841600666944562,0.049187161317215504,118,476,85.17845117845118
1151618947,1,54,3138,3.9889840465642745,713,6.569481420414296,3039,86.97169811320755,1.7160033436347992,0.47712125471966244,0.9444444444444444,0.037037037037037035,-0.5863645534379692,0.952836201402167,0.01561504142766093,49,2990,87.18081605791379
1151618975,1,947,10445,6.853299093186078,9396,9.148039345778804,10323,86.16570438799076,2.9014583213961123,1.8512583487190752,0.8405491024287223,0.07391763463569166,-0.4201429388679004,0.9833413116323599,0.0049784585926280515,52,10271,89.87615034389228
1151618999,1,5114,140417,8.539737155851132,12117,9.402364704231523,14233,95.77922077922078,2.6646419755561257,0.3010299956639812,0.09014470082127493,1.9554165037152912e-4,-0.3578233557039874,0.10087097716088508,4.91393492240968e-4,69,14164,96.01085505515351
1151619001,1,54,1531,3.9889840465642745,1099,7.002155954403621,1510,95.04807692307692,1.724275869600789,0,0.9629629629629629,0,-0.28056007216991397,0.9862834748530372,0,0,1510,95.08278145695364
1151619011,1,1197,34856,7.087573705557973,5220,8.560252680876685,3272,88.42523364485982,2.0253058652647704,0.47712125471966244,0.08771929824561403,0.001670843776106934,-0.3587787464523893,0.09232269910488869,0.0015492311223318797,54,3218,90.34077017114915
1151619027,1,1481,26516,7.300472814267799,8973,9.101975347298058,26033,89.44292549555708,3.165541076722373,0,0.987846049966239,0,-0.407004261459136,0.9817845828933475,0,0,26033,87.99677332616295
1151619029,1,33,1769,3.4965075614664802,1251,7.1316985104669115,1434,67.48076923076923,1.380211241711606,0.6020599913279624,0.696969696969697,0.09090909090909091,1.4821861612512504,0.7117015262860373,0.09892594686263426,175,1259,66.39295676429568
1151619031,1,2,208,0.6931471805599453,314,5.749392985908253,208,83.75,0.47712125471966244,0,1,0,NaN,1,0,0,208,80.4326923076923
1151619039,1,99,14522,4.59511985013459,2618,7.870165946469845,11780,89.71910112359551,1.954242509439325,0,0.898989898989899,0,-0.11730230864819502,0.8111830326401323,0,0,11780,89.79032258064517
1151619045,1,72,616,4.276666119016055,8311,9.025335217553026,166,68.24193548387096,1.4913616938342726,0.3010299956639812,0.4166666666666667,0.013888888888888888,1.43247112423721,0.16558441558441558,0.1038961038961039,64,102,60.91566265060241
1151619057,0,0,0,-Inf,484,6.182084906716632,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN
1151619069,1,127,7853,4.844187086458591,1315,7.181591944611865,7853,72.50787401574803,1.8512583487190752,1.7634279935629373,0.5511811023622047,0.44881889763779526,-0.37767782842636666,0.5084681013625366,0.4915318986374634,3860,3993,70.95581306507067
1151619071,1,680,5625,6.522092798170152,7473,8.91905180393029,5166,89.88431677018633,2.8095597146352675,0,0.9470588235294117,0,-0.3853502017678865,0.9184,0,0,5166,89.95692992644211
1151619089,1,49,900,3.8918202981106265,1913,7.556427969440253,128,87.47222222222223,1.255272505103306,0.3010299956639812,0.3469387755102041,0.02040816326530612,2.55838067595341,0.1411111111111111,0.0011111111111111111,1,127,89.64453125
1151697175,1,1,8,0,189,5.241747015059643,8,77,0.3010299956639812,0,1,0,NaN,1,0,0,8,77
1151697841,1,53,2970,3.970291913552122,2764,7.92443418488756,358,89.25,1.0413926851582251,0,0.18867924528301888,0,-1.073269011810732,0.12053872053872054,0,0,358,88.63826815642459
1151713529,1,1056,17425,6.962243464266207,17254,9.755799279636523,3294,86.721875,2.1702617153949575,1.146128035678238,0.13920454545454544,0.01231060606060606,0.00726157049216575,0.16975609756097562,0.019282639885222382,336,2958,85.39071038251366
1151714261,1,508,59384,6.230481447578482,6537,8.78523362361273,22507,95.10344827586206,2.4638929889859074,0,0.5708661417322834,0,-0.8358187589107673,0.37900781355247204,0,0,22507,93.68118807482116
1151714673,1,9,537,2.1972245773362196,4996,8.516392871245468,534,87.5,0.9542425094393249,0,0.8888888888888888,0,NaN,0.994413407821229,0,0,534,91.32022471910112
1151714809,1,865,8187,6.762729506931879,10016,9.211939093339879,7408,89.85914634146341,2.9143431571194407,0,0.9479768786127167,0,0.17128092600612516,0.9048491510931965,0,0,7408,89.39241360691145
1151730259,1,30,1539,3.4011973816621555,305,5.720311776607412,1539,89.5,1.4913616938342726,0,1,0,-0.131337653929562,1,0,0,1539,91.81286549707602
1151730417,1,122,1654,4.804021044733257,5252,8.566364235422688,841,90,2.0043213737826426,0,0.819672131147541,0,0.048838731349569245,0.5084643288996372,0,0,841,90.01783590963139
1151730721,1,327,15202,5.7899601708972535,2430,7.795646536334594,3104,91.1231884057971,1.845098040014257,0,0.21100917431192662,0,-0.0699990109614689,0.20418366004473096,0,0,3104,94.02190721649484
1151731327,1,1283,93980,7.1569563646156364,12267,9.414668009032752,78579,72.9417652411283,3.0409976924234905,0.3010299956639812,0.8558067030397506,7.79423226812159e-4,1.4266702657342936,0.836028942328155,9.576505639497765e-5,9,78570,70.78584609119486
1151731553,1,53,1754,3.970291913552122,8626,9.062536177207788,1534,95.34883720930233,1.6434526764861874,0,0.8113207547169812,0,NaN,0.8745724059293044,0,0,1534,91.30378096479791
1151731589,1,121,4628,4.795790545596741,2446,7.802209316247118,522,74.4,1.0413926851582251,0,0.08264462809917356,0,2.16371610963068,0.11279170267934313,0,0,522,71.2375478927203
1151731929,1,21,2025,3.044522437723423,1657,7.4127640174265625,1899,82.36111111111111,1.2304489213782739,0.47712125471966244,0.7619047619047619,0.09523809523809523,1.4103929808489122,0.605925925925926,0.33185185185185184,672,1227,65.50947867298578
1151732257,1,48,3036,3.871201010907891,4499,8.411610428841172,622,92.04545454545455,1.3617278360175928,0,0.4583333333333333,0,-1.0833958495365,0.20487483530961792,0,0,622,90.04823151125402
1151733041,1,4,23,1.3862943611198906,2874,7.96346006663897,21,90,0.47712125471966244,0,0.5,0,NaN,0.9130434782608695,0,0,21,90
1151733351,1,411,76799,6.018593214496234,6271,8.74369111054302,73668,89.57625,2.598790506763115,0.6989700043360189,0.9635036496350365,0.009732360097323601,-0.7062717116429775,0.9507545671167593,0.008476672873344705,651,73017,90.52575066514633
1151733629,1,60,312,4.0943445622221,7080,8.865029186687766,259,85.40697674418605,1.6434526764861874,0,0.7166666666666667,0,NaN,0.8301282051282052,0,0,259,82.62548262548262
1151738077,1,347,41487,5.849324779946859,6161,8.725994381014571,30526,92.7319391634981,2.4082399653118496,0.9542425094393249,0.7348703170028819,0.023054755043227664,-0.31105099700349303,0.7215272253959072,0.014269530214283992,592,29934,95.533872764201
1151746413,1,161,18841,5.081404364984463,2817,7.943427767876373,3767,88.21428571428571,1.8512583487190752,0,0.43478260869565216,0,NaN,0.1999363091131044,0,0,3767,89.62038757632068
1151746437,1,96,3362,4.564348191467836,1920,7.560080465021827,2456,73.09,1.6812412373755872,0.6020599913279624,0.4895833333333333,0.03125,1.626147474143284,0.6668649613325401,0.06365258774538965,214,2242,72.37276058631922
1151746529,1,22,872,3.091042453358316,6268,8.74321260347591,215,90.625,0.6989700043360189,0,0.18181818181818182,0,0.33693059664632,0.24655963302752293,0,0,215,94.95348837209302
1151746769,1,164,57579,5.099866427824199,4032,8.302017809751204,55307,90.09316770186335,2.187520720836463,0.9542425094393249,0.9329268292682927,0.04878048780487805,0.14970102718188147,0.8040952430573647,0.1564459264662464,9008,46299,87.0362702732023
1151746813,1,27,50,3.295836866004329,2482,7.8168199657645525,49,89.8076923076923,1.4313637641589874,0,0.9629629629629629,0,NaN,0.98,0,0,49,89.79591836734694
1151747059,1,187,42952,5.231108616854587,1449,7.278628942320682,38802,96.67559523809524,2.225309281725863,0.3010299956639812,0.893048128342246,0.0053475935828877,-0.7153473765759493,0.8981886757310487,0.005191842056248836,223,38579,97.03731766403794
1151747247,1,9,640,2.1972245773362196,454,6.118097198041348,243,60,0.6020599913279624,0.3010299956639812,0.3333333333333333,0.1111111111111111,1.78470649204809,0.2328125,0.146875,94,149,55.89506172839506
1151747749,1,568,44420,6.342121418721152,5586,8.628018746505122,42504,45.07600732600733,2.2174839442139063,2.583198773968623,0.2887323943661972,0.6725352112676056,-0.2638134975883026,0.4523638000900495,0.5045024763619991,22410,20094,58.29977178618483
1151748579,1,160,8333,5.075173815233827,5292,8.573951525234847,8295,88.63924050632912,2.2013971243204513,0,0.9875,0,NaN,0.9954398175927037,0,0,8295,88.48884870403857
1151748995,1,203,10991,5.313205979041787,3656,8.204124932574041,10279,84.76756756756757,2.2671717284030137,0.3010299956639812,0.9064039408866995,0.0049261083743842365,-0.44149822854481346,0.9346738240378492,5.459011918842689e-4,6,10273,84.21485553069364
1151749007,1,1374,118403,7.2254814727822945,4948,8.506738733512378,52670,84.73382352941177,2.531478917042255,0.3010299956639812,0.24672489082969432,7.27802037845706e-4,0.06092427627335446,0.4448198103088604,1.6891463898718784e-5,2,52668,87.42802354281375
1151762075,1,256,10007,5.545177444479562,8167,9.007856923358275,9623,86.0021551724138,2.367355921026019,0,0.90625,0,0.4495410054329627,0.961626861197162,0,0,9623,86.95391250129897
1151762103,1,437,15399,6.07993319509559,2782,7.930925372483388,14907,83.21615201900238,2.5563025007672873,1.7993405494535817,0.8215102974828375,0.14187643020594964,-0.8590606515690752,0.8729787648548607,0.09507110851353984,1464,13443,85.81089421077347
1151762147,1,1115,108808,7.016609683894219,4998,8.516793111394898,97521,89.4020618556701,3.0285712526925375,0,0.95695067264574,0,-0.1509195009024062,0.8962668186162782,0,0,97521,86.52421529721803
1151762373,1,33,990,3.4965075614664802,1317,7.183111701743281,397,84.1470588235294,1.2304489213782739,0.3010299956639812,0.48484848484848486,0.030303030303030304,1.43247112423721,0.3898989898989899,0.011111111111111112,11,386,80.03022670025189
1151762695,1,173,1972,5.153291594497779,5702,8.648572269472618,1760,88.01515151515152,2.220108088040055,0,0.953757225433526,0,-0.408785353573776,0.8924949290060852,0,0,1760,88.28267045454545
1151763263,1,1452,28664,7.280697195384741,20073,9.907130907450927,22658,88.4793559042114,3.081707270097349,0.7781512503836436,0.8305785123966942,0.003443526170798898,-0.4490158842418004,0.7790259559028747,0.011442924923248674,328,22330,87.43611527937152
1151763403,1,49,2348,3.8918202981106265,3022,8.013674142832684,2240,95.9888888888889,1.6532125137753437,0.3010299956639812,0.8979591836734694,0.02040816326530612,-0.4945975935361643,0.9437819420783645,0.010221465076660987,24,2216,97.51026785714286
1151763853,1,208,2950,5.337538079701318,5817,8.668539943910762,2601,83.725,2.1958996524092336,1.3979400086720377,0.75,0.11538461538461539,-0.8812240126127165,0.811864406779661,0.06983050847457627,206,2395,85.4034986543637
1151763873,1,23,432,3.1354942159291497,73,4.290459441148391,0,NaN,0,0,0,0,NaN,0,0,0,0,NaN
1151764259,1,471,24467,6.154858094016418,4660,8.446770727119691,24145,88.21875,2.663700925389648,0.6989700043360189,0.9766454352441614,0.008492569002123142,0.030087346171007636,0.9719213634691626,0.01491805288756284,365,23780,87.24963760612964
1151764405,1,35,126,3.5553480614894135,2810,7.940939762327791,9,44.5,0,0.6020599913279624,0,0.08571428571428572,NaN,0,0.07142857142857142,9,0,44.5
1151765071,1,163,5004,5.093750200806762,1444,7.275172319452771,4809,85.23913043478261,2.1986570869544226,0.6989700043360189,0.9631901840490797,0.024539877300613498,1.3930014368884336,0.9338529176658673,0.02717825739408473,136,4673,84.64108962362238
1151765101,1,64,774,4.1588830833596715,1589,7.370860166536716,381,89.20833333333333,1.6812412373755872,0.3010299956639812,0.734375,0.015625,-0.5004771817552214,0.4806201550387597,0.011627906976744186,9,372,83.0262467191601
1151776013,1,132,5507,4.882801922586371,1622,7.3914152346753585,3363,91.355421686747,1.9242792860618816,0,0.6287878787878788,0,-0.7580611065699198,0.6106773197748321,0,0,3363,89.97546833184657
1151776271,1,1246,99100,7.1276936993473985,6207,8.733432966413652,28173,86.15462753950338,2.6464037262230695,0.3010299956639812,0.3547351524879615,8.025682182985554e-4,0.20342422394907814,0.2831079717457114,0.0011806256306760847,117,28056,84.31191211443581
1151776845,1,2325,72989,7.751475318021456,11553,9.354700422483019,72660,87.9889848812095,3.3647385550553985,0,0.9956989247311828,0,-0.26399308637225616,0.9954924714683034,0,0,72660,88.33006468483347
1151776905,1,240,1988,5.480638923341991,5132,8.543250725735527,1791,84.66256157635468,2.305351369446624,0.47712125471966244,0.8375,0.008333333333333333,-0.4820659744144205,0.8827967806841046,0.018108651911468814,36,1755,86.38023450586265
1151776925,1,339,16175,5.82600010738045,5332,8.5814816812986,12164,93.36683417085428,2.3010299956639813,0,0.5870206489675516,0,-0.40433485206828956,0.7520247295208655,0,0,12164,93.45301709963827
1151777523,1,1160,57840,7.05617528410041,4040,8.303999970955196,41245,87.59836065573771,2.8188854145940097,1.146128035678238,0.5672413793103448,0.011206896551724138,-0.7212900432464715,0.6960235131396957,0.017064315352697094,987,40258,86.92766395926779
1151777915,1,206,15055,5.327876168789581,986,6.893656354602635,14916,86,2.292256071356476,0,0.9466019417475728,0,-0.4531630948298182,0.9907671869810694,0,0,14916,85.95048940734782
1151778075,1,170,15349,5.135798437050262,6819,8.827468112520654,15342,79.89940828402366,2.230448921378274,0,0.9941176470588236,0,1.2865360002173216,0.9995439442308945,0,0,15342,79.27480119932213
1151794877,1,2694,207566,7.898782356970309,15962,9.677966176435953,206046,89.82703213610586,3.422589839851482,0,0.98181143281366,0,0.4149135627344804,0.9926770280296388,0,0,206046,89.65801325917514
1151795163,1,7,307,1.9459101490553132,1183,7.075808863978387,307,82.5,0.9030899869919435,0,1,0,NaN,1,0,0,307,84.91042345276873
