caseid,totalnewsbinary_dv_All_ref,totalnewscount_dv_All_ref,log_news_dv_All_ref,Average_domain_NewsG_Score_dv_All_ref,Count_Reliable_NewsG_Score_dv_All_ref,Count_Unreliable_NewsG_Score_dv_All_ref,Prop_Reliable_NewsG_Score_dv_All_ref,Prop_Unreliable_NewsG_Score_dv_All_ref
1151618559,1,1,0,87.5,0.3010299956639812,0,1,0
1151618563,1,124,4.820281565605037,90.70833333333333,2.0791812460476247,0.3010299956639812,0.9596774193548387,0.008064516129032258
1151618567,1,3,1.0986122886681098,NaN,0,0,0,0
1151618579,1,25,3.2188758248682006,91.7,1.0413926851582251,0,0.4,0
1151618609,1,11,2.3978952727983707,92,0.7781512503836436,0,0.45454545454545453,0
1151618623,1,138,4.927253685157205,88.39285714285714,2.0530784434834195,0,0.8115942028985508,0
1151618633,1,5,1.6094379124341003,85,0.7781512503836436,0,1,0
1151618637,1,419,6.037870919922137,87.23684210526316,2.3944516808262164,0,0.5894988066825776,0
1151618641,1,3,1.0986122886681098,90,0.3010299956639812,0,0.3333333333333333,0
1151618643,1,396,5.981414211254481,87.64561403508772,2.4533183400470375,0.47712125471966244,0.7146464646464646,0.005050505050505051
1151618649,1,8,2.0794415416798357,86.71428571428571,0.9030899869919435,0,0.875,0
1151618657,1,6,1.791759469228055,87.91666666666667,0.8450980400142568,0,1,0
1151618715,1,4,1.3862943611198906,93.75,0.47712125471966244,0,0.5,0
1151618721,1,637,6.456769655572163,92.6590909090909,1.6434526764861874,0.3010299956639812,0.06750392464678179,0.0015698587127158557
1151618723,1,154,5.0369526024136295,86.39256198347107,2.0718820073061255,0.6989700043360189,0.7597402597402597,0.025974025974025976
1151618735,1,28,3.332204510175204,94.54347826086956,1.380211241711606,0,0.8214285714285714,0
1151618777,1,556,6.320768294250582,87.81785714285714,2.6148972160331345,1,0.7392086330935251,0.01618705035971223
1151618781,1,19,2.9444389791664403,83.03571428571429,1.146128035678238,0.3010299956639812,0.6842105263157895,0.05263157894736842
1151618791,1,15,2.70805020110221,90.38461538461539,1.146128035678238,0,0.8666666666666667,0
1151618797,1,29,3.367295829986474,91.19047619047619,1.3424226808222062,0,0.7241379310344828,0
1151618815,1,1,0,67.5,0.3010299956639812,0,1,0
1151618847,1,4,1.3862943611198906,86.875,0.6989700043360189,0,1,0
1151618855,1,125,4.8283137373023015,81.52272727272727,1.8573324964312685,1.255272505103306,0.568,0.136
1151618867,1,95,4.553876891600541,89.6951219512195,1.6232492903979006,0,0.43157894736842106,0
1151618889,1,3,1.0986122886681098,77.5,0.3010299956639812,0,0.3333333333333333,0
1151618895,1,110,4.700480365792417,90.70388349514563,2.0170333392987803,0,0.9363636363636364,0
1151618897,1,10,2.302585092994046,84.375,0.6989700043360189,0,0.4,0
1151618909,1,9,2.1972245773362196,89.16666666666667,1,0,1,0
1151618941,1,94,4.543294782270004,87.25,1.6901960800285136,0.9542425094393249,0.5106382978723404,0.0851063829787234
1151618947,1,5,1.6094379124341003,86.5,0.7781512503836436,0,1,0
1151618975,1,316,5.755742213586912,88.35483870967742,2.4727564493172123,1.1760912590556813,0.9367088607594937,0.04430379746835443
1151618999,1,80,4.382026634673881,91.81818181818181,1.3617278360175928,0,0.275,0
1151619001,1,12,2.4849066497880004,97.08333333333333,1.1139433523068367,0,1,0
1151619011,1,7,1.9459101490553132,90,0.6020599913279624,0,0.42857142857142855,0
1151619027,1,92,4.5217885770490405,90.61797752808988,1.954242509439325,0,0.967391304347826,0
1151619029,1,7,1.9459101490553132,81.5,0.7781512503836436,0,0.7142857142857143,0
1151619031,1,1,0,87.5,0.3010299956639812,0,1,0
1151619039,1,5,1.6094379124341003,93.75,0.6989700043360189,0,0.8,0
1151619045,1,19,2.9444389791664403,65.88461538461539,1.1139433523068367,0.3010299956639812,0.631578947368421,0.05263157894736842
1151619069,1,9,2.1972245773362196,74.55555555555556,0.6989700043360189,0.7781512503836436,0.4444444444444444,0.5555555555555556
1151619071,1,98,4.584967478670572,90.34408602150538,1.9731278535996986,0,0.9489795918367347,0
1151619089,1,18,2.8903717578961645,84.625,0.9030899869919435,0.3010299956639812,0.3888888888888889,0.05555555555555555
1151697841,1,2,0.6931471805599453,88.75,0.47712125471966244,0,1,0
1151713529,1,275,5.616771097666572,90.40714285714286,1.8388490907372552,0.47712125471966244,0.24727272727272728,0.007272727272727273
1151714261,1,39,3.6635616461296463,91.25,1.2787536009528289,0,0.46153846153846156,0
1151714673,1,3,1.0986122886681098,95,0.47712125471966244,0,0.6666666666666666,0
1151714809,1,175,5.1647859739235145,89.93975903614458,2.2227164711475833,0,0.9485714285714286,0
1151730259,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151730417,1,27,3.295836866004329,89.8913043478261,1.380211241711606,0,0.8518518518518519,0
1151730721,1,47,3.8501476017100584,93.08928571428571,1.462397997898956,0,0.5957446808510638,0
1151731327,1,417,6.0330862217988015,73.75065963060686,2.578639209968072,0.3010299956639812,0.9064748201438849,0.002398081534772182
1151731553,1,2,0.6931471805599453,100,0.47712125471966244,0,1,0
1151731589,1,3,1.0986122886681098,NaN,0,0,0,0
1151731929,1,5,1.6094379124341003,100,0.6020599913279624,0,0.6,0
1151732257,1,23,3.1354942159291497,93.25,1.0413926851582251,0,0.43478260869565216,0
1151733041,1,1,0,90,0.3010299956639812,0,1,0
1151733351,1,124,4.820281565605037,88.40756302521008,2.0644579892269186,0.6989700043360189,0.9274193548387096,0.03225806451612903
1151733629,1,6,1.791759469228055,79.375,0.6989700043360189,0,0.6666666666666666,0
1151738077,1,12,2.4849066497880004,93.75,1.0413926851582251,0,0.8333333333333334,0
1151746413,1,7,1.9459101490553132,NaN,0,0,0,0
1151746437,1,14,2.6390573296152584,71.57142857142857,0.7781512503836436,0.47712125471966244,0.35714285714285715,0.14285714285714285
1151746529,1,5,1.6094379124341003,87.5,0.3010299956639812,0,0.2,0
1151746769,1,56,4.02535169073515,93.82407407407408,1.724275869600789,0.47712125471966244,0.9285714285714286,0.03571428571428571
1151746813,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151747059,1,18,2.8903717578961645,93.46153846153847,1.146128035678238,0,0.7222222222222222,0
1151747247,1,2,0.6931471805599453,37.5,0,0.3010299956639812,0,0.5
1151747749,1,35,3.5553480614894135,80.359375,1.4313637641589874,0.8450980400142568,0.7428571428571429,0.17142857142857143
1151748995,1,40,3.6888794541139363,83.28947368421052,1.591064607026499,0,0.95,0
1151749007,1,55,4.007333185232471,85.57692307692308,1.4313637641589874,0,0.4727272727272727,0
1151762075,1,53,3.970291913552122,84.72826086956522,1.6720978579357175,0,0.8679245283018868,0
1151762103,1,13,2.5649493574615367,80.92307692307692,1.0791812460476249,0.47712125471966244,0.8461538461538461,0.15384615384615385
1151762373,1,3,1.0986122886681098,NaN,0,0,0,0
1151762695,1,67,4.204692619390966,87.96875,1.8129133566428555,0,0.9552238805970149,0
1151763263,1,326,5.786897381366708,88.84210526315789,2.392696953259666,0.3010299956639812,0.754601226993865,0.003067484662576687
1151763403,1,4,1.3862943611198906,91.66666666666667,0.6020599913279624,0,0.75,0
1151763853,1,26,3.258096538021482,80.02380952380952,1.255272505103306,0.6989700043360189,0.6538461538461539,0.15384615384615385
1151764259,1,8,2.0794415416798357,77.85714285714286,0.9030899869919435,0,0.875,0
1151764405,1,3,1.0986122886681098,44.5,0,0.47712125471966244,0,0.6666666666666666
1151765071,1,20,2.995732273553991,84.5,1.3010299956639813,0.3010299956639812,0.95,0.05
1151765101,1,10,2.302585092994046,89.16666666666667,1,0,0.9,0
1151776013,1,21,3.044522437723423,94.25,1.0413926851582251,0,0.47619047619047616,0
1151776271,1,77,4.343805421853684,91.38333333333334,1.4771212547196624,0.3010299956639812,0.37662337662337664,0.012987012987012988
1151776845,1,9,2.1972245773362196,91.35714285714286,0.9030899869919435,0,0.7777777777777778,0
1151776905,1,68,4.219507705176107,82.1470588235294,1.7075701760979363,0.3010299956639812,0.7352941176470589,0.014705882352941176
1151776925,1,76,4.330733340286331,92.67567567567568,1.5797835966168101,0,0.4868421052631579,0
1151777523,1,127,4.844187086458591,86.75213675213675,2.0718820073061255,0,0.9212598425196851,0
1151777915,1,4,1.3862943611198906,95.83333333333333,0.6020599913279624,0,0.75,0
1151778075,1,10,2.302585092994046,80.66666666666667,1,0,0.9,0
1151794877,1,729,6.591673732008658,89.60434173669468,2.8543060418010806,0,0.9794238683127572,0
1151795163,1,6,1.791759469228055,80.41666666666667,0.8450980400142568,0,1,0
1151795175,1,10,2.302585092994046,82.41666666666667,0.7781512503836436,0.3010299956639812,0.5,0.1
1151795765,1,1,0,NaN,0,0,0,0
1151795785,1,11,2.3978952727983707,89.25,1,0.3010299956639812,0.8181818181818182,0.09090909090909091
1151795919,1,138,4.927253685157205,91.46907216494846,1.9912260756924949,0,0.7028985507246377,0
1151812375,1,61,4.110873864173311,84.04918032786885,1.792391689498254,0,1,0
1151812643,1,30,3.4011973816621555,96.42857142857143,0.9030899869919435,0,0.23333333333333334,0
1151812779,1,23,3.1354942159291497,95,1.1760912590556813,0,0.6086956521739131,0
1151812785,1,44,3.784189633918261,89.24242424242425,1.5314789170422551,0,0.75,0
1151812829,1,104,4.6443908991413725,61.8,1.8976270912904414,1.3617278360175928,0.75,0.21153846153846154
1151812835,1,166,5.111987788356544,91.48333333333333,2.0827853703164503,0,0.7228915662650602,0
1151813011,1,13,2.5649493574615367,90.58333333333333,1.1139433523068367,0,0.9230769230769231,0
1151813151,1,4,1.3862943611198906,95,0.3010299956639812,0,0.25,0
1151813407,1,72,4.276666119016055,58.32203389830509,1.505149978319906,1.462397997898956,0.4305555555555556,0.3888888888888889
1151830473,1,440,6.0867747269123065,87.64861751152074,2.635483746814912,0.6020599913279624,0.9795454545454545,0.006818181818181818
1151838531,1,3,1.0986122886681098,92.5,0.6020599913279624,0,1,0
1151846057,1,4,1.3862943611198906,98.75,0.6989700043360189,0,1,0
1151847599,1,6,1.791759469228055,98.75,0.6989700043360189,0,0.6666666666666666,0
1151847885,1,3,1.0986122886681098,93.33333333333333,0.6020599913279624,0,1,0
1151863065,1,2,0.6931471805599453,96.25,0.47712125471966244,0,1,0
1151878331,1,14,2.6390573296152584,89.1923076923077,1.1139433523068367,0.3010299956639812,0.8571428571428571,0.07142857142857142
1151879783,1,1,0,100,0.3010299956639812,0,1,0
1151886525,1,44,3.784189633918261,91.19318181818181,1.6532125137753437,0,1,0
1151894567,1,12,2.4849066497880004,NaN,0,0,0,0
1151901897,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151908845,1,1,0,87.5,0.3010299956639812,0,1,0
1151909115,1,24,3.1780538303479458,90,1.0413926851582251,0,0.4166666666666667,0
1151910349,1,10,2.302585092994046,80.6,1,0.3010299956639812,0.9,0.1
1151923421,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1151923651,1,35,3.5553480614894135,64.46969696969697,1.3222192947339193,1.146128035678238,0.5714285714285714,0.37142857142857144
1151938415,1,277,5.6240175061873385,87.98507462686567,2.429752280002408,0,0.9675090252707581,0
1151938641,1,12,2.4849066497880004,89.6875,0.9542425094393249,0,0.6666666666666666,0
1151938903,1,7,1.9459101490553132,92.85714285714286,0.9030899869919435,0,1,0
1151944157,1,4,1.3862943611198906,80,0.3010299956639812,0,0.25,0
1151951965,1,34,3.5263605246161616,88.96,1.380211241711606,0.47712125471966244,0.6764705882352942,0.058823529411764705
1151952291,1,4,1.3862943611198906,98.75,0.6989700043360189,0,1,0
1151952377,1,12,2.4849066497880004,93.88888888888889,1,0,0.75,0
1151952381,1,8,2.0794415416798357,89.3125,0.9542425094393249,0,1,0
1151953265,1,1,0,NaN,0,0,0,0
1151966411,1,1,0,90,0.3010299956639812,0,1,0
1151966681,1,15,2.70805020110221,89,1.2041199826559248,0,1,0
1151966963,1,5,1.6094379124341003,90,0.6989700043360189,0,0.8,0
1151973861,1,185,5.220355825078324,90.8695652173913,1.380211241711606,0,0.12432432432432433,0
1151996063,1,169,5.1298987149230735,88.63775510204081,1.9912260756924949,0.3010299956639812,0.5739644970414202,0.005917159763313609
1151996205,1,4,1.3862943611198906,92.5,0.6989700043360189,0,1,0
1151996507,1,233,5.4510384535657,89.12837837837837,2.346352974450639,0.3010299956639812,0.9484978540772532,0.004291845493562232
1151996571,1,14,2.6390573296152584,95.625,0.6989700043360189,0,0.2857142857142857,0
1151996575,1,12,2.4849066497880004,71.4375,0.8450980400142568,0.47712125471966244,0.5,0.16666666666666666
1152012383,1,18,2.8903717578961645,86.5,0.7781512503836436,0,0.2777777777777778,0
1152021645,1,12,2.4849066497880004,74.77777777777777,0.7781512503836436,0.6989700043360189,0.4166666666666667,0.3333333333333333
1152021715,1,9,2.1972245773362196,88,0.6989700043360189,0,0.4444444444444444,0
1152028361,1,1,0,92.5,0.3010299956639812,0,1,0
1152028367,1,50,3.912023005428146,87.79761904761905,1.6334684555795864,0,0.84,0
1152034743,1,1334,7.195937226475569,88.07692307692308,3.1228709228644354,0,0.9940029985007496,0
1152054343,1,5,1.6094379124341003,92.5,0.7781512503836436,0,1,0
1152061843,1,187,5.231108616854587,80.18181818181819,1.9731278535996986,0.8450980400142568,0.49732620320855614,0.03208556149732621
1152080103,1,106,4.663439094112067,83.33333333333333,0.7781512503836436,0.3010299956639812,0.04716981132075472,0.009433962264150943
1152098669,1,15,2.70805020110221,90,0.6989700043360189,0,0.26666666666666666,0
1152099111,1,29,3.367295829986474,87.38888888888889,1.4313637641589874,0.3010299956639812,0.896551724137931,0.034482758620689655
1152099139,1,24,3.1780538303479458,90.27777777777777,1,0,0.375,0
1152099277,1,16,2.772588722239781,66.05555555555556,0.9030899869919435,0.47712125471966244,0.4375,0.125
1152117993,1,84,4.430816798843313,94.1867469879518,1.9242792860618816,0,0.9880952380952381,0
1152118107,1,1,0,NaN,0,0,0,0
1152118331,1,43,3.7612001156935624,93.9,1.4913616938342726,0,0.6976744186046512,0
1152124995,1,469,6.150602768446279,90.39473684210526,1.3010299956639813,0,0.04051172707889126,0
1152136431,1,121,4.795790545596741,90.82352941176471,1.9344984512435677,0,0.7024793388429752,0
1152136741,1,1,0,100,0.3010299956639812,0,1,0
1152181317,1,6,1.791759469228055,88.33333333333333,0.8450980400142568,0,1,0
1152181961,1,28,3.332204510175204,89.9074074074074,1.4471580313422192,0,0.9642857142857143,0
1152207937,1,293,5.680172609017068,92.1896551724138,1.7634279935629373,0.3010299956639812,0.1945392491467577,0.0034129692832764505
1152208083,1,6,1.791759469228055,89,0.7781512503836436,0,0.8333333333333334,0
1152221355,1,12,2.4849066497880004,99.28571428571429,0.9030899869919435,0,0.5833333333333334,0
1152259755,1,27,3.295836866004329,100,0.3010299956639812,0,0.037037037037037035,0
1152272179,1,12,2.4849066497880004,89.28571428571429,0.9030899869919435,0,0.5833333333333334,0
1152284449,1,21,3.044522437723423,92.5,0.3010299956639812,0,0.047619047619047616,0
1152284661,1,30,3.4011973816621555,80.75,0.8450980400142568,0,0.2,0
1152366721,1,1,0,92.5,0.3010299956639812,0,1,0
1152906121,1,10,2.302585092994046,95,0.47712125471966244,0,0.2,0
1153676387,1,26,3.258096538021482,90.85714285714286,1.1760912590556813,0,0.5384615384615384,0
